"covariate","score","rank_base","rank_agg_med","rank_agg_min","freq_top20","below_thr05","below_thr01","below_mrg05","below_mrg01","p_marginal","rank_q90","rank_q95","rank_q99"
"emb_036",1.20944656991524,12,30.5,27,0.05,FALSE,FALSE,TRUE,FALSE,0.0126472602739726,81,139,22
"emb_145",1.21911422045452,45,30.5,36,0.1,FALSE,FALSE,FALSE,FALSE,0.0920616438356164,244,184,156
"emb_012",1.22998865716323,159,32.5,46,0.05,FALSE,FALSE,FALSE,FALSE,0.410948630136986,32,211,40
"emb_025",1.22298822406216,81,32.5,72.5,0.05,FALSE,FALSE,FALSE,FALSE,0.171732876712329,67,236,62
"emb_116",1.22775288161427,132,34.5,27,0.15,FALSE,FALSE,FALSE,FALSE,0.322106164383562,246,253,128
"emb_213",1.22770261031311,131,34.5,23,0.05,FALSE,FALSE,FALSE,FALSE,0.320246575342466,171,272,93
"emb_028",1.23157015095644,170,36.5,61,0,FALSE,FALSE,FALSE,FALSE,0.476263698630137,47,69,124
"emb_141",1.22527798980617,105,36.5,64,0.25,FALSE,FALSE,FALSE,FALSE,0.236938356164384,204,145,223
"emb_006",1.21913982041706,46,38.5,36,0.15,FALSE,FALSE,FALSE,FALSE,0.0924349315068493,18,17,103
"emb_097",1.23347769117883,192,38.5,61,0,FALSE,FALSE,FALSE,FALSE,0.558657534246575,285,270,143
"emb_176",1.20938533795533,11,40.5,40,0.05,FALSE,FALSE,TRUE,FALSE,0.0124897260273973,100,98,102
"scale_16",1.20908730685206,10,40.5,18.5,0.1,FALSE,FALSE,TRUE,FALSE,0.0116643835616438,27,18,48
"emb_073",1.22714821923015,124,42,80.5,0.1,FALSE,FALSE,FALSE,FALSE,0.300229452054795,288,250,110
"emb_009",1.2173026484338,35,43.5,57,0.05,FALSE,FALSE,FALSE,FALSE,0.0667945205479452,85,37,3
"emb_235",1.22067885620126,62,43.5,40,0.15,FALSE,FALSE,FALSE,FALSE,0.119729452054795,185,192,59
"emb_098",1.22072256675736,63,45,86.5,0.1,FALSE,FALSE,FALSE,FALSE,0.12061301369863,154,172,83
"emb_220",1.21760953675063,36,46,49.5,0,FALSE,FALSE,FALSE,FALSE,0.0707054794520548,191,25,12
"emb_075",1.21998098770108,54,47.5,101.5,0.1,FALSE,FALSE,FALSE,FALSE,0.106565068493151,222,31,115
"emb_090",1.2228886187475,79,47.5,99.5,0.1,FALSE,FALSE,FALSE,FALSE,0.169157534246575,197,247,141
"emb_011",1.21964273850362,50,49,31,0.15,FALSE,FALSE,FALSE,FALSE,0.100719178082192,70,88,46
"emb_067",1.21959505935011,49,51,91,0.1,FALSE,FALSE,FALSE,FALSE,0.0999828767123288,106,130,42
"emb_228",1.22840882228191,141,51,23,0.05,FALSE,FALSE,FALSE,FALSE,0.347359589041096,268,218,106
"emb_247",1.22501140519952,103,51,53,0.05,FALSE,FALSE,FALSE,FALSE,0.228821917808219,226,287,235
"emb_130",1.22055156869202,59,53,99.5,0.1,FALSE,FALSE,FALSE,FALSE,0.117352739726027,168,232,101
"emb_078",1.22093282441508,65,54,89,0.1,FALSE,FALSE,FALSE,FALSE,0.124784246575342,193,75,38
"emb_112",1.20309842975739,3,55,12.5,0.2,FALSE,FALSE,TRUE,TRUE,0.00246232876712329,90,38,86
"emb_089",1.22489340361806,101,57,104,0.05,FALSE,FALSE,FALSE,FALSE,0.225054794520548,52,151,147
"emb_121",1.2293740110849,151,57,82.5,0.05,FALSE,FALSE,FALSE,FALSE,0.385825342465753,215,143,159
"emb_254",1.2207813989758,64,57,75,0.15,FALSE,FALSE,FALSE,FALSE,0.121777397260274,38,110,16
"emb_103",1.22727816831258,125,59,57,0.2,FALSE,FALSE,FALSE,FALSE,0.304876712328767,200,129,68
"scale_04",1.2304832000786,161,60,33.5,0.05,FALSE,FALSE,FALSE,FALSE,0.431239726027397,39,138,276
"rate_space",1.22158568789017,71,61,80.5,0.1,FALSE,FALSE,FALSE,FALSE,0.138585616438356,13,16,7
"emb_180",1.21783986283045,37,62,64,0.2,FALSE,FALSE,FALSE,FALSE,0.073777397260274,156,126,35
"emb_117",1.22170081992178,74,63,135,0.1,FALSE,FALSE,FALSE,FALSE,0.141150684931507,220,258,71
"emb_032",1.22057163590658,60,64,104,0.05,FALSE,FALSE,FALSE,FALSE,0.117746575342466,63,146,193
"emb_181",1.22488312493276,100,65.5,94.5,0.05,FALSE,FALSE,FALSE,FALSE,0.224791095890411,284,221,58
"emb_252",1.22099684627039,66,65.5,127.5,0.1,FALSE,FALSE,FALSE,FALSE,0.126106164383562,121,159,224
"emb_049",1.22211149955693,77,67,78,0.1,FALSE,FALSE,FALSE,FALSE,0.150606164383562,186,112,173
"emb_030",1.22200061040461,76,68,94.5,0.1,FALSE,FALSE,FALSE,FALSE,0.147979452054795,37,47,114
"emb_042",1.22291371278643,80,69,57,0.1,FALSE,FALSE,FALSE,FALSE,0.169804794520548,167,205,225
"emb_126",1.22499098957537,102,70,46,0.05,FALSE,FALSE,FALSE,FALSE,0.228198630136986,224,183,95
"emb_062",1.22126027297872,69,71.5,107.5,0,FALSE,FALSE,FALSE,FALSE,0.131743150684932,169,71,4
"emb_065",1.22309072920324,82,71.5,84.5,0.05,FALSE,FALSE,FALSE,FALSE,0.174260273972603,161,263,72
"emb_068",1.21992285633564,53,74,127.5,0.1,FALSE,FALSE,FALSE,FALSE,0.105541095890411,212,185,94
"emb_166",1.22314496625503,84,74,69,0.2,FALSE,FALSE,FALSE,FALSE,0.175753424657534,217,82,73
"emb_243",1.21964997367491,51,74,124.5,0.05,FALSE,FALSE,FALSE,FALSE,0.100815068493151,286,189,24
"emb_045",1.22309695317354,83,76,127.5,0.05,FALSE,FALSE,FALSE,FALSE,0.174465753424658,289,234,180
"emb_230",1.2240118386248,87,77,117.5,0.05,FALSE,FALSE,FALSE,FALSE,0.199558219178082,249,179,169
"emb_048",1.22408305010139,89,78.5,86.5,0.05,FALSE,FALSE,FALSE,FALSE,0.201472602739726,111,54,53
"emb_100",1.23247183714955,184,78.5,72.5,0.05,FALSE,FALSE,FALSE,FALSE,0.514917808219178,250,252,205
"emb_110",1.21076966888688,16,80,40,0.05,FALSE,FALSE,TRUE,FALSE,0.0171609589041096,280,174,168
"emb_183",1.22759022145637,130,81,92.5,0,FALSE,FALSE,FALSE,FALSE,0.316102739726027,164,208,43
"emb_074",1.224394724097,92,82,139,0.1,FALSE,FALSE,FALSE,FALSE,0.210503424657534,61,150,149
"emb_210",1.22348007890247,85,83,131.5,0.2,FALSE,FALSE,FALSE,FALSE,0.184585616438356,259,73,150
"emb_199",1.23129582460508,166,84.5,23,0.15,FALSE,FALSE,FALSE,FALSE,0.464513698630137,210,224,261
"emb_212",1.22066104435215,61,84.5,115.5,0.1,FALSE,FALSE,FALSE,FALSE,0.119380136986301,239,178,251
"emb_001",1.23672425534941,220,86,107.5,0.05,FALSE,FALSE,FALSE,FALSE,0.691328767123288,16,27,255
"emb_186",1.2218154276744,75,87.5,164,0.05,FALSE,FALSE,FALSE,FALSE,0.143674657534247,140,154,216
"emb_239",1.23579635883776,214,87.5,170.5,0.1,FALSE,FALSE,FALSE,FALSE,0.655222602739726,79,226,185
"emb_016",1.22485659495361,99,89.5,160,0,FALSE,FALSE,FALSE,FALSE,0.224017123287671,65,223,221
"emb_057",1.22478179967586,96,89.5,131.5,0.3,FALSE,FALSE,FALSE,FALSE,0.221671232876712,206,96,39
"emb_224",1.23476391893969,201,91,145,0,FALSE,FALSE,FALSE,FALSE,0.612578767123288,263,290,158
"emb_102",1.21489715518946,26,92,78,0.1,FALSE,FALSE,TRUE,FALSE,0.0418116438356164,143,173,47
"emb_093",1.22811097572867,136,93.5,170.5,0.05,FALSE,FALSE,FALSE,FALSE,0.33572602739726,264,191,167
"emb_125",1.22741694133059,129,93.5,72.5,0.05,FALSE,FALSE,FALSE,FALSE,0.30986301369863,138,35,120
"emb_143",1.24474989077676,280,95,78,0.05,FALSE,FALSE,FALSE,FALSE,0.91927397260274,203,209,67
"emb_169",1.2210028207717,67,96,141,0,FALSE,FALSE,FALSE,FALSE,0.126229452054795,251,162,239
"emb_200",1.21887975016537,41,97,46,0.1,FALSE,FALSE,FALSE,FALSE,0.0884657534246575,260,51,172
"emb_242",1.22575133271699,109,98,104,0.05,FALSE,FALSE,FALSE,FALSE,0.252222602739726,279,158,166
"scale_08",1.2288432579165,147,99,76,0.05,FALSE,FALSE,FALSE,FALSE,0.364520547945205,69,83,129
"emb_131",1.22949863144942,154,100,61,0.05,FALSE,FALSE,FALSE,FALSE,0.391047945205479,277,280,85
"emb_040",1.22880918895192,146,101.5,179,0.05,FALSE,FALSE,FALSE,FALSE,0.363154109589041,108,50,178
"emb_086",1.22401877927804,88,101.5,180.5,0,FALSE,FALSE,FALSE,FALSE,0.199712328767123,287,79,82
"emb_046",1.23272044030464,187,103,18.5,0.1,FALSE,FALSE,FALSE,FALSE,0.525695205479452,82,102,162
"emb_234",1.22641058049558,118,104,117.5,0.05,FALSE,FALSE,FALSE,FALSE,0.274530821917808,166,167,36
"scale_15",1.22661638084249,119,105,66.5,0.1,FALSE,FALSE,FALSE,FALSE,0.281821917808219,36,48,236
"emb_134",1.20902019846866,9,107.5,18.5,0.1,FALSE,FALSE,TRUE,FALSE,0.0114931506849315,93,12,61
"emb_203",1.22408418252997,90,107.5,84.5,0,FALSE,FALSE,FALSE,FALSE,0.201510273972603,76,105,132
"scale_00",1.22996844029188,158,107.5,119.5,0.05,FALSE,FALSE,FALSE,FALSE,0.410143835616438,28,49,88
"scale_09",1.23670458560339,218,107.5,107.5,0.05,FALSE,FALSE,FALSE,FALSE,0.690537671232877,103,197,107
"emb_095",1.2270451768432,123,110.5,137,0,FALSE,FALSE,FALSE,FALSE,0.296640410958904,120,210,207
"emb_227",1.23064640003888,162,110.5,49.5,0.05,FALSE,FALSE,FALSE,FALSE,0.437797945205479,219,104,26
"mean_word_len",1.22550343127468,107,112,113.5,0,FALSE,FALSE,FALSE,FALSE,0.244315068493151,12,19,25
"emb_031",1.22506583151513,104,114,175,0,FALSE,FALSE,FALSE,FALSE,0.230404109589041,187,133,219
"emb_052",1.2193527849983,48,114,110,0.1,FALSE,FALSE,FALSE,FALSE,0.0959041095890411,96,76,20
"emb_197",1.23169961769525,173,114,185,0.1,FALSE,FALSE,FALSE,FALSE,0.481753424657534,213,254,253
"emb_107",1.23981697538574,256,117,92.5,0.1,FALSE,FALSE,FALSE,FALSE,0.799667808219178,97,149,258
"emb_165",1.22732260463821,126,117,182,0.05,FALSE,FALSE,FALSE,FALSE,0.306472602739726,115,119,142
"scale_05",1.22862335844143,144,117,135,0,FALSE,FALSE,FALSE,FALSE,0.355938356164384,29,42,144
"emb_240",1.22738663013584,127,119,101.5,0.1,FALSE,FALSE,FALSE,FALSE,0.308777397260274,165,90,181
"scale_19",1.22485384810941,98,120,160,0.1,FALSE,FALSE,FALSE,FALSE,0.223931506849315,41,40,31
"ttr",1.21297063440985,23,121,72.5,0.05,FALSE,FALSE,TRUE,FALSE,0.0277739726027397,11,6,140
"emb_072",1.23467885959776,199,122,149,0.1,FALSE,FALSE,FALSE,FALSE,0.609171232876712,74,215,66
"emb_018",1.223823679553,86,123,167,0.05,FALSE,FALSE,FALSE,FALSE,0.194267123287671,17,23,32
"emb_241",1.2211495372363,68,124,150.5,0.05,FALSE,FALSE,FALSE,FALSE,0.129263698630137,116,217,290
"emb_175",1.22552603337642,108,125,155,0.05,FALSE,FALSE,FALSE,FALSE,0.245027397260274,174,265,146
"emb_236",1.23109070556398,164,126.5,150.5,0.05,FALSE,FALSE,FALSE,FALSE,0.456119863013699,258,182,198
"emb_248",1.22582074296715,111,126.5,177,0.15,FALSE,FALSE,FALSE,FALSE,0.254472602739726,107,107,283
"emb_111",1.23542249426869,210,128,111.5,0.1,FALSE,FALSE,FALSE,FALSE,0.639561643835616,231,255,57
"hapax_rate",1.21903519812826,43,130.5,107.5,0.15,FALSE,FALSE,FALSE,FALSE,0.0909212328767123,6,7,126
"emb_002",1.24746611303865,288,130.5,115.5,0,FALSE,FALSE,FALSE,FALSE,0.956708904109589,3,11,27
"emb_215",1.22926508001943,150,130.5,208.5,0.1,FALSE,FALSE,FALSE,FALSE,0.381452054794521,281,279,122
"scale_18",1.22806439728517,135,130.5,213,0.1,FALSE,FALSE,FALSE,FALSE,0.333972602739726,75,91,206
"emb_010",1.2083280313438,6,134.5,27,0.15,FALSE,FALSE,TRUE,TRUE,0.00974315068493151,15,8,33
"emb_047",1.2281306860132,138,134.5,147,0,FALSE,FALSE,FALSE,FALSE,0.336434931506849,223,285,177
"emb_152",1.22636422176494,116,134.5,200,0.15,FALSE,FALSE,FALSE,FALSE,0.272873287671233,170,244,291
"emb_191",1.22223977302167,78,134.5,124.5,0,FALSE,FALSE,FALSE,FALSE,0.153554794520548,66,61,76
"emb_035",1.20839128462397,7,137.5,3.5,0.1,FALSE,FALSE,TRUE,TRUE,0.00985616438356164,20,10,84
"emb_099",1.23273343304732,188,137.5,111.5,0,FALSE,FALSE,FALSE,FALSE,0.526315068493151,209,157,184
"emb_019",1.22993202827349,157,139.5,175,0.05,FALSE,FALSE,FALSE,FALSE,0.408702054794521,117,216,65
"emb_070",1.22156049834323,70,139.5,139,0.1,FALSE,FALSE,FALSE,FALSE,0.138054794520548,145,163,204
"emb_043",1.22811910591756,137,141.5,191.5,0.05,FALSE,FALSE,FALSE,FALSE,0.336037671232877,125,52,268
"emb_077",1.23768842922718,236,141.5,131.5,0.05,FALSE,FALSE,FALSE,FALSE,0.727571917808219,71,168,121
"emb_005",1.22615107477672,113,143.5,184,0.1,FALSE,FALSE,FALSE,FALSE,0.265537671232877,68,164,252
"emb_153",1.22844093271788,142,143.5,122,0.1,FALSE,FALSE,FALSE,FALSE,0.34863698630137,235,32,79
"emb_024",1.23731896326794,230,145,217.5,0.05,FALSE,FALSE,FALSE,FALSE,0.713763698630137,99,257,281
"emb_182",1.23266309320829,186,146,170.5,0.05,FALSE,FALSE,FALSE,FALSE,0.523119863013699,242,156,92
"emb_092",1.23803759186,240,147.5,198.5,0,FALSE,FALSE,FALSE,FALSE,0.739856164383562,118,277,262
"emb_119",1.24033390586777,260,147.5,178,0,FALSE,FALSE,FALSE,FALSE,0.815304794520548,130,144,247
"gzip_ratio",1.22464707926457,93,149.5,139,0.1,FALSE,FALSE,FALSE,FALSE,0.217866438356164,2,2,77
"emb_167",1.23536823300613,208,149.5,164,0.1,FALSE,FALSE,FALSE,FALSE,0.637352739726027,269,152,212
"emb_058",1.23158452036176,171,151,127.5,0.05,FALSE,FALSE,FALSE,FALSE,0.476893835616438,77,198,70
"emb_013",1.2293991094799,152,152.5,157,0.15,FALSE,FALSE,FALSE,FALSE,0.38688698630137,7,3,11
"scale_07",1.23370799758092,194,152.5,142,0,FALSE,FALSE,FALSE,FALSE,0.568318493150685,22,34,37
"emb_021",1.21602920439985,33,154.5,89,0.15,FALSE,FALSE,FALSE,FALSE,0.0527294520547945,33,109,179
"emb_054",1.22947390748684,153,154.5,222.5,0.15,FALSE,FALSE,FALSE,FALSE,0.389962328767123,60,99,209
"emb_122",1.22484719748578,97,156,193.5,0.1,FALSE,FALSE,FALSE,FALSE,0.223777397260274,142,127,182
"emb_088",1.2329670996421,189,157,202.5,0.15,FALSE,FALSE,FALSE,FALSE,0.536380136986301,149,166,164
"emb_149",1.22789441358477,133,158,196,0.1,FALSE,FALSE,FALSE,FALSE,0.327479452054795,196,116,112
"emb_004",1.23068007594353,163,159,57,0.15,FALSE,FALSE,FALSE,FALSE,0.439184931506849,31,20,30
"emb_015",1.2336175503617,193,161,198.5,0.05,FALSE,FALSE,FALSE,FALSE,0.564380136986301,128,169,196
"emb_164",1.23197460408203,178,161,57,0.1,FALSE,FALSE,FALSE,FALSE,0.493753424657534,238,245,254
"emb_218",1.22548757086717,106,161,188,0,FALSE,FALSE,FALSE,FALSE,0.243760273972603,30,55,99
"emb_038",1.22663121708011,120,163,173,0.05,FALSE,FALSE,FALSE,FALSE,0.282311643835616,122,266,211
"emb_187",1.22159549270158,72,165,157,0.1,FALSE,FALSE,FALSE,FALSE,0.138804794520548,232,140,203
"emb_189",1.23675604002163,221,165,189,0.05,FALSE,FALSE,FALSE,FALSE,0.692421232876712,241,227,104
"scale_02",1.23732704611851,231,165,164,0,FALSE,FALSE,FALSE,FALSE,0.714041095890411,50,92,49
"emb_192",1.23724919752894,228,167,153.5,0.05,FALSE,FALSE,FALSE,FALSE,0.71108904109589,236,283,145
"emb_022",1.22862356983419,145,168.5,225.5,0.1,FALSE,FALSE,FALSE,FALSE,0.355948630136986,51,141,208
"emb_244",1.22847401826841,143,168.5,143,0.05,FALSE,FALSE,FALSE,FALSE,0.350030821917808,133,229,133
"emb_029",1.21495129259385,27,170.5,69,0.05,FALSE,FALSE,TRUE,FALSE,0.0421815068493151,34,21,170
"scale_03",1.23134219550755,167,170.5,145,0,FALSE,FALSE,FALSE,FALSE,0.466506849315068,45,134,157
"emb_056",1.21922916304012,47,172.5,89,0,FALSE,FALSE,FALSE,FALSE,0.0938390410958904,146,135,174
"emb_115",1.22607802208897,112,172.5,205,0.1,FALSE,FALSE,FALSE,FALSE,0.263095890410959,208,131,151
"emb_041",1.22620991482171,114,174,183,0.1,FALSE,FALSE,FALSE,FALSE,0.267671232876712,59,53,263
"rate_newline",1.21785113248974,38,175.5,96,0.05,FALSE,FALSE,FALSE,FALSE,0.0739178082191781,4,4,52
"emb_151",1.2392487785885,251,175.5,208.5,0.05,FALSE,FALSE,FALSE,FALSE,0.781828767123288,247,275,273
"emb_069",1.23894508559605,248,178,122,0.1,FALSE,FALSE,FALSE,FALSE,0.771664383561644,275,87,242
"emb_106",1.23171132212533,174,178,186,0,FALSE,FALSE,FALSE,FALSE,0.48225,127,228,230
"emb_138",1.22826304340099,140,178,229.5,0.05,FALSE,FALSE,FALSE,FALSE,0.34161301369863,176,186,188
"scale_17",1.23112259102679,165,180,245,0.1,FALSE,FALSE,FALSE,FALSE,0.457424657534247,114,57,34
"emb_109",1.23203247928622,179,182,97.5,0,FALSE,FALSE,FALSE,FALSE,0.496061643835616,233,281,74
"emb_139",1.23165342317999,172,182,225.5,0.05,FALSE,FALSE,FALSE,FALSE,0.479825342465753,183,72,91
"emb_171",1.22690719198961,122,182,213,0,FALSE,FALSE,FALSE,FALSE,0.291893835616438,228,260,192
"emb_096",1.23570730531222,213,185.5,122,0,FALSE,FALSE,FALSE,FALSE,0.651448630136986,214,125,23
"emb_118",1.22799206641812,134,185.5,145,0.15,FALSE,FALSE,FALSE,FALSE,0.331167808219178,141,45,118
"emb_162",1.22967764278908,155,185.5,206,0.05,FALSE,FALSE,FALSE,FALSE,0.398356164383562,271,128,233
"emb_202",1.23218395006372,180,185.5,257,0.05,FALSE,FALSE,FALSE,FALSE,0.502568493150685,216,170,269
"emb_146",1.23984359513867,257,189,236,0.05,FALSE,FALSE,FALSE,FALSE,0.800571917808219,136,273,228
"emb_174",1.22907527066296,149,189,213,0.05,FALSE,FALSE,FALSE,FALSE,0.373869863013699,205,160,279
"emb_251",1.24136275249044,267,189,152,0,FALSE,FALSE,FALSE,FALSE,0.845301369863014,150,267,63
"emb_156",1.23541802730767,209,191,211,0.2,FALSE,FALSE,FALSE,FALSE,0.639397260273973,198,274,218
"emb_023",1.23221606710394,181,192.5,247,0.15,FALSE,FALSE,FALSE,FALSE,0.503880136986301,44,77,257
"emb_081",1.2423784377944,270,192.5,175,0.05,FALSE,FALSE,FALSE,FALSE,0.870835616438356,109,261,191
"rate_punct",1.23469051517989,200,194,222.5,0,FALSE,FALSE,FALSE,FALSE,0.609609589041096,21,41,96
"emb_216",1.23009480357938,160,195.5,69,0.05,FALSE,FALSE,FALSE,FALSE,0.415044520547945,129,113,265
"scale_10",1.21966519762141,52,195.5,97.5,0.1,FALSE,FALSE,FALSE,FALSE,0.101044520547945,49,28,45
"emb_080",1.23737207833471,232,197.5,180.5,0.1,FALSE,FALSE,FALSE,FALSE,0.715777397260274,237,278,292
"emb_226",1.23172629138099,175,197.5,258.5,0.1,FALSE,FALSE,FALSE,FALSE,0.482917808219178,254,268,134
"emb_137",1.23332690221008,191,200,195,0.05,FALSE,FALSE,FALSE,FALSE,0.552085616438356,292,235,237
"emb_158",1.23628856422591,216,200,221,0,FALSE,FALSE,FALSE,FALSE,0.674537671232877,291,195,286
"emb_206",1.23332402460057,190,200,232,0,FALSE,FALSE,FALSE,FALSE,0.551989726027397,257,264,264
"mean_sent_len",1.21149202068253,20,203.5,43.5,0.05,FALSE,FALSE,TRUE,FALSE,0.0201369863013699,24,26,87
"emb_177",1.23435408491675,198,203.5,204,0.05,FALSE,FALSE,FALSE,FALSE,0.595630136986301,123,233,189
"emb_204",1.23412836131604,196,203.5,217.5,0,FALSE,FALSE,FALSE,FALSE,0.586277397260274,234,153,153
"scale_01",1.22815917561564,139,203.5,232,0.1,FALSE,FALSE,FALSE,FALSE,0.337530821917808,73,29,274
"emb_064",1.23490582680937,203,206,229.5,0.15,FALSE,FALSE,FALSE,FALSE,0.618667808219178,104,180,202
"emb_223",1.22741516559267,128,207,193.5,0,FALSE,FALSE,FALSE,FALSE,0.309763698630137,84,103,199
"emb_034",1.23865176945623,245,208.5,215,0,FALSE,FALSE,FALSE,FALSE,0.761664383561644,80,259,238
"emb_061",1.24092592143471,265,208.5,219,0.05,FALSE,FALSE,FALSE,FALSE,0.832767123287671,180,243,163
"emb_108",1.23258631928593,185,210,250,0.1,FALSE,FALSE,FALSE,FALSE,0.519842465753425,46,68,176
"emb_132",1.23714159837115,227,212,242,0.1,FALSE,FALSE,FALSE,FALSE,0.707085616438356,278,123,280
"emb_154",1.24450056596047,278,212,234,0,FALSE,FALSE,FALSE,FALSE,0.914842465753425,58,207,246
"emb_173",1.23488594831862,202,212,224,0.05,FALSE,FALSE,FALSE,FALSE,0.617907534246575,94,222,154
"emb_051",1.23595295313543,215,214.5,131.5,0.1,FALSE,FALSE,FALSE,FALSE,0.661157534246575,179,89,117
"emb_208",1.23534955555425,207,214.5,119.5,0.1,FALSE,FALSE,FALSE,FALSE,0.636609589041096,101,242,259
"emb_148",1.23518930012479,205,216,248,0.05,FALSE,FALSE,FALSE,FALSE,0.630284246575342,72,100,155
"scale_14",1.23524976966084,206,217,202.5,0,FALSE,FALSE,FALSE,FALSE,0.632678082191781,48,70,50
"emb_178",1.23914535077991,249,218,255.5,0,FALSE,FALSE,FALSE,FALSE,0.778373287671233,230,230,119
"emb_150",1.23671006105324,219,219,207,0.1,FALSE,FALSE,FALSE,FALSE,0.69072602739726,144,238,60
"emb_020",1.23789592599646,239,221,239.5,0.05,FALSE,FALSE,FALSE,FALSE,0.734859589041096,218,237,201
"emb_194",1.24736071301669,287,221,66.5,0.1,FALSE,FALSE,FALSE,FALSE,0.955465753424658,92,108,270
"emb_246",1.24607884761008,283,221,160,0.1,FALSE,FALSE,FALSE,FALSE,0.939965753424657,182,240,288
"emb_147",1.24418976289558,276,223,239.5,0,FALSE,FALSE,FALSE,FALSE,0.909119863013699,262,213,197
"emb_127",1.22668466673592,121,224,191.5,0.05,FALSE,FALSE,FALSE,FALSE,0.284198630136986,195,94,195
"emb_170",1.23848800097656,244,225.5,210,0,FALSE,FALSE,FALSE,FALSE,0.756150684931507,266,181,226
"emb_209",1.23555469736096,212,225.5,260.5,0.1,FALSE,FALSE,FALSE,FALSE,0.645106164383562,119,194,214
"emb_050",1.23886738083534,247,227.5,255.5,0,FALSE,FALSE,FALSE,FALSE,0.768996575342466,112,118,278
"emb_136",1.23234947689142,182,227.5,249,0,FALSE,FALSE,FALSE,FALSE,0.509551369863014,124,165,213
"emb_140",1.23677896046779,222,229,228,0.2,FALSE,FALSE,FALSE,FALSE,0.693308219178082,274,239,245
"emb_168",1.23236410466643,183,230,266,0.05,FALSE,FALSE,FALSE,FALSE,0.510195205479452,86,58,215
"emb_037",1.23964491344233,252,232,245,0.05,FALSE,FALSE,FALSE,FALSE,0.794342465753425,201,155,165
