"covariate","score","rank_base","rank_agg_med","freq_top20","below_fam05","below_mrg05","below_mrg01"
"h06_0514",1.18582718609746,43,20.5,0,FALSE,TRUE,FALSE
"h18_0762",1.18607658048308,44,213.5,0,FALSE,TRUE,FALSE
"h18_0563",1.18630136973329,45,16,0,FALSE,TRUE,FALSE
"h12_0241",1.18632776105083,46,151.5,0,FALSE,TRUE,FALSE
"h18_0060",1.18638677349972,47,72,0.05,FALSE,TRUE,FALSE
"h18_0464",1.18639537498434,48,41.5,0.05,FALSE,TRUE,FALSE
"h12_0870",1.18645862623619,49,34,0.1,FALSE,TRUE,FALSE
"h18_0485",1.18651387994049,50,90.5,0,FALSE,TRUE,FALSE
"h12_0303",1.18652742794564,51,231,0.05,FALSE,TRUE,FALSE
"h12_0362",1.18669411708348,52,521,0.05,FALSE,TRUE,FALSE
"h06_0287",1.18681849066756,53,394,0,FALSE,TRUE,FALSE
"h12_0060",1.18681926916603,54,81,0,FALSE,TRUE,FALSE
"h06_0740",1.18686366493046,55,49,0.05,FALSE,TRUE,FALSE
"h18_0673",1.18696123751323,56,712.5,0,FALSE,TRUE,FALSE
"h18_0030",1.18700774295568,57,28.5,0.05,FALSE,TRUE,FALSE
"h06_0456",1.18702224381313,58,251.5,0,FALSE,TRUE,FALSE
"h06_0695",1.1870947214322,59,179.5,0.05,FALSE,TRUE,FALSE
"h12_0669",1.18714160663151,60,644,0,FALSE,TRUE,FALSE
"h06_0225",1.18727183798335,61,33,0.05,FALSE,TRUE,FALSE
"h06_0145",1.18733300688555,62,1416,0,FALSE,TRUE,FALSE
"h06_0296",1.18745578566524,63,330,0.05,FALSE,TRUE,FALSE
"h12_0189",1.18748013988972,64,26,0,FALSE,TRUE,FALSE
"h18_0305",1.18748686548205,65,844,0,FALSE,TRUE,FALSE
"h06_0196",1.18754132462508,66,28.5,0,FALSE,TRUE,FALSE
"h12_0596",1.18758006229748,67,916.5,0.05,FALSE,TRUE,FALSE
"h06_0162",1.18763104920461,68,69,0,FALSE,TRUE,FALSE
"h06_0089",1.18764137566678,69,367,0,FALSE,TRUE,FALSE
"h06_0891",1.1877144776534,70,106,0,FALSE,TRUE,FALSE
"h12_0025",1.18771977250015,71,233,0,FALSE,TRUE,FALSE
"h18_0572",1.18774025067956,72,1332.5,0,FALSE,TRUE,FALSE
"h18_0865",1.18774136506571,73,27,0,FALSE,TRUE,FALSE
"h06_0314",1.18777849828504,74,281.5,0,FALSE,TRUE,FALSE
"h12_0934",1.18782303733454,75,142.5,0,FALSE,TRUE,FALSE
"h18_0137",1.1878474122228,76,222,0,FALSE,TRUE,FALSE
"h12_0398",1.18785379164494,77,48,0,FALSE,TRUE,FALSE
"h18_0655",1.18791869554853,78,64,0,FALSE,TRUE,FALSE
"h12_0221",1.1879261919077,79,253.5,0,FALSE,TRUE,FALSE
"h12_0720",1.18805285015423,80,613.5,0,FALSE,TRUE,FALSE
"h12_0704",1.18808131095817,81,598,0,FALSE,TRUE,FALSE
"h06_0693",1.18810718731294,82,56,0,FALSE,TRUE,FALSE
"h06_0353",1.18814169042951,83,58,0,FALSE,TRUE,FALSE
"h06_0713",1.18816559595247,84,260.5,0,FALSE,TRUE,FALSE
"h12_0331",1.18819130558912,85,40,0,FALSE,TRUE,FALSE
"h18_0770",1.18819408315917,86,41.5,0,FALSE,TRUE,FALSE
"h06_0758",1.18822656255964,87,8,0,FALSE,TRUE,FALSE
"h06_0769",1.1882564565819,88,932,0.05,FALSE,TRUE,FALSE
"h06_0048",1.18826493742489,89,477,0.05,FALSE,TRUE,FALSE
"h06_0829",1.1882754447377,90,187,0,FALSE,TRUE,FALSE
"h18_0650",1.18833034034899,91,195.5,0,FALSE,TRUE,FALSE
"h12_0478",1.18833927426279,92,295,0.05,FALSE,TRUE,FALSE
"h06_0156",1.18837205694039,93,59.5,0,FALSE,TRUE,FALSE
"h12_0569",1.18840277653764,94,158.5,0.05,FALSE,TRUE,FALSE
"h18_0984",1.18843017093556,95,2142,0,FALSE,TRUE,FALSE
"h06_0281",1.18844971687122,96,916.5,0,FALSE,TRUE,FALSE
"h06_0912",1.1884863738848,97,72,0,FALSE,TRUE,FALSE
"h06_0832",1.18849014510099,98,137,0,FALSE,TRUE,FALSE
"h18_0308",1.18849490822843,99,819.5,0,FALSE,TRUE,FALSE
"h12_0528",1.18849524496571,100,375.5,0,FALSE,TRUE,FALSE
"h12_0250",1.18854195759572,101,473,0,FALSE,TRUE,FALSE
"h06_0965",1.18856909444754,102,311.5,0,FALSE,TRUE,FALSE
"h12_0760",1.18860740639832,103,76,0,FALSE,TRUE,FALSE
"h18_0468",1.18862121949679,104,104.5,0,FALSE,TRUE,FALSE
"h06_0192",1.18868543356706,105,172.5,0,FALSE,TRUE,FALSE
"h18_0867",1.18875344490221,106,14,0,FALSE,TRUE,FALSE
"h12_0046",1.18880173665306,107,25,0.05,FALSE,TRUE,FALSE
"h12_0564",1.18885214431968,108,53.5,0,FALSE,TRUE,FALSE
"h06_0542",1.18888736986212,109,87.5,0,FALSE,TRUE,FALSE
"h12_1003",1.18891267300147,110,256.5,0.05,FALSE,TRUE,FALSE
"h12_0045",1.18896327933807,111,268,0,FALSE,TRUE,FALSE
"h18_0113",1.18896965212565,112,72,0,FALSE,TRUE,FALSE
"h12_0150",1.1889981705282,113,864.5,0,FALSE,TRUE,FALSE
"h12_0839",1.18901659403671,114,279.5,0.05,FALSE,TRUE,FALSE
"h18_0818",1.18903000053301,115,594,0,FALSE,TRUE,FALSE
"h06_0147",1.18904924677601,116,1450.5,0,FALSE,TRUE,FALSE
"h18_0001",1.18905136897744,117,120.5,0.05,FALSE,TRUE,FALSE
"h06_0712",1.18907343510396,118,61,0,FALSE,TRUE,FALSE
"h12_0577",1.18907355870678,119,328,0,FALSE,TRUE,FALSE
"h18_0064",1.1891448432344,120,167,0.05,FALSE,TRUE,FALSE
"h18_0631",1.18916616627133,121,69,0,FALSE,TRUE,FALSE
"h18_0565",1.18924305859132,122,1913,0,FALSE,TRUE,FALSE
"h12_0933",1.18924453659,123,65,0,FALSE,TRUE,FALSE
"h06_0257",1.18924868822844,124,220,0,FALSE,TRUE,FALSE
"h12_0101",1.18926743254752,125,1037,0,FALSE,TRUE,FALSE
"h18_0840",1.18930267933365,126,66,0,FALSE,TRUE,FALSE
"h12_0815",1.18931681256484,127,386,0,FALSE,TRUE,FALSE
"h12_0061",1.18933144305159,128,750.5,0,FALSE,TRUE,FALSE
"h12_0719",1.1893486976081,129,272.5,0,FALSE,TRUE,FALSE
"h06_0766",1.18936614472349,130,69,0,FALSE,TRUE,FALSE
"h06_0171",1.18937156081666,131,146,0,FALSE,TRUE,FALSE
"h06_0451",1.189413800946,132,112,0.05,FALSE,TRUE,FALSE
"h12_0833",1.18942787449005,133,318.5,0,FALSE,TRUE,FALSE
"h18_0334",1.1894360757858,134,2,0,FALSE,TRUE,FALSE
"h12_0947",1.18948101192464,135,303.5,0,FALSE,TRUE,FALSE
"h12_0914",1.18948926007065,136,1540,0,FALSE,TRUE,FALSE
"h12_0357",1.18952212843416,137,158.5,0.05,FALSE,TRUE,FALSE
"h18_0444",1.18965401795598,138,80,0,FALSE,TRUE,FALSE
"h12_0065",1.1896702978123,139,320.5,0,FALSE,TRUE,FALSE
"h06_0047",1.18968755449699,140,120.5,0,FALSE,TRUE,FALSE
"h18_0111",1.18969712220173,141,45.5,0,FALSE,TRUE,FALSE
"h06_0895",1.18969865962867,142,1383.5,0.05,FALSE,TRUE,FALSE
"h12_0921",1.1897105290074,143,667,0,FALSE,TRUE,FALSE
"h18_0932",1.18974075631132,144,1316,0,FALSE,TRUE,FALSE
"h12_0123",1.18976103192193,145,234.5,0,FALSE,TRUE,FALSE
"h18_0714",1.18978490675536,146,504,0,FALSE,TRUE,FALSE
"h18_0819",1.18981446378375,147,74,0,FALSE,TRUE,FALSE
"h18_0966",1.18986376379266,148,176.5,0,FALSE,TRUE,FALSE
"h06_0992",1.18987693765033,149,133.5,0,FALSE,TRUE,FALSE
"h12_0242",1.1899931115852,150,394,0,FALSE,TRUE,FALSE
"h18_0336",1.189994834231,151,113.5,0.05,FALSE,TRUE,FALSE
"h18_0279",1.19001020487028,152,82,0.05,FALSE,TRUE,FALSE
"h12_0372",1.19007377152752,153,83.5,0.05,FALSE,TRUE,FALSE
"h18_0830",1.19010374520147,154,155,0,FALSE,TRUE,FALSE
"h06_0498",1.19012689530977,155,45.5,0,FALSE,FALSE,FALSE
"h06_0116",1.19016763702639,156,108,0,FALSE,FALSE,FALSE
"h06_0827",1.19020821406416,157,355,0,FALSE,FALSE,FALSE
"h12_1017",1.19021069524133,158,89,0,FALSE,FALSE,FALSE
"h18_0283",1.19021257927828,159,624,0,FALSE,FALSE,FALSE
"h06_0787",1.19022803435801,160,167,0,FALSE,FALSE,FALSE
"h18_0022",1.19027388596226,161,1117,0,FALSE,FALSE,FALSE
"h12_0492",1.19029952224591,162,43,0,FALSE,FALSE,FALSE
"h06_0627",1.19038497344294,163,791,0,FALSE,FALSE,FALSE
"h12_0328",1.19038511545221,164,1087,0,FALSE,FALSE,FALSE
"h18_0234",1.19038725879616,165,531,0,FALSE,FALSE,FALSE
"h18_0435",1.19038977942522,166,260.5,0.1,FALSE,FALSE,FALSE
"h12_0424",1.19044060946549,167,248,0.05,FALSE,FALSE,FALSE
"h12_0240",1.19049701117947,168,1274.5,0,FALSE,FALSE,FALSE
"h18_0611",1.19053403497429,169,962,0,FALSE,FALSE,FALSE
"h06_0103",1.19055147962068,170,165,0,FALSE,FALSE,FALSE
"h06_0900",1.19057276029037,171,566,0,FALSE,FALSE,FALSE
"h18_0436",1.19057688033526,172,482,0,FALSE,FALSE,FALSE
"h12_0764",1.19057961561917,173,156.5,0,FALSE,FALSE,FALSE
"h06_0127",1.19059433596425,174,444,0,FALSE,FALSE,FALSE
"h18_0232",1.19061155474115,175,101,0.05,FALSE,FALSE,FALSE
"h12_0640",1.190615469456,176,213.5,0,FALSE,FALSE,FALSE
"h18_0913",1.19061811690362,177,113.5,0,FALSE,FALSE,FALSE
"h06_0875",1.19063167944488,178,1292.5,0,FALSE,FALSE,FALSE
"h06_0690",1.19068123793562,179,260.5,0,FALSE,FALSE,FALSE
"h06_0307",1.19071788407301,180,283,0,FALSE,FALSE,FALSE
"h18_0184",1.19072468649114,181,1894,0,FALSE,FALSE,FALSE
"h12_0879",1.19072491352978,182,484.5,0.05,FALSE,FALSE,FALSE
"h12_0671",1.1907444754016,183,436.5,0,FALSE,FALSE,FALSE
"h06_0441",1.19077359854284,184,62.5,0.05,FALSE,FALSE,FALSE
"h18_1014",1.19078729716765,185,185,0,FALSE,FALSE,FALSE
"h06_0603",1.19079981489672,186,285.5,0,FALSE,FALSE,FALSE
"h12_0450",1.19080218138578,187,465,0,FALSE,FALSE,FALSE
"h12_0796",1.19081170447608,188,218.5,0,FALSE,FALSE,FALSE
"h18_0858",1.19081791297557,189,891.5,0,FALSE,FALSE,FALSE
"h06_0717",1.19086532147545,190,200,0,FALSE,FALSE,FALSE
"h18_0980",1.19086579325512,191,122,0,FALSE,FALSE,FALSE
"h06_0033",1.19086865527315,192,31,0,FALSE,FALSE,FALSE
"h06_0036",1.19087743030985,193,77,0,FALSE,FALSE,FALSE
"h06_0841",1.19088347944146,194,75,0,FALSE,FALSE,FALSE
"h18_0869",1.19089980187594,195,202,0.05,FALSE,FALSE,FALSE
"h06_0462",1.19091901843488,196,104.5,0.05,FALSE,FALSE,FALSE
"h06_0343",1.19092290592017,197,101,0,FALSE,FALSE,FALSE
"h06_0711",1.19092776303968,198,1294.5,0,FALSE,FALSE,FALSE
"h18_0968",1.19093762855673,199,117.5,0,FALSE,FALSE,FALSE
"h06_0337",1.19093928767474,200,256.5,0,FALSE,FALSE,FALSE
"h06_0027",1.190939962163,201,250,0,FALSE,FALSE,FALSE
"h12_0708",1.19094755005121,202,348.5,0,FALSE,FALSE,FALSE
"h06_0687",1.19096742183109,203,681,0.05,FALSE,FALSE,FALSE
"h06_0898",1.19096904605782,204,93.5,0,FALSE,FALSE,FALSE
"h12_0282",1.1910198281012,205,479,0,FALSE,FALSE,FALSE
"h18_0056",1.1910543235483,206,372,0,FALSE,FALSE,FALSE
"h12_0311",1.19106434405297,207,156.5,0.05,FALSE,FALSE,FALSE
"h06_0747",1.19107472816354,208,1361.5,0,FALSE,FALSE,FALSE
"h06_0955",1.1910891648608,209,378.5,0,FALSE,FALSE,FALSE
"h06_0381",1.19114597325247,210,209.5,0.05,FALSE,FALSE,FALSE
"h18_0892",1.19117931724512,211,1013.5,0,FALSE,FALSE,FALSE
"h06_0212",1.19118951232266,212,342,0,FALSE,FALSE,FALSE
"h06_0957",1.19121986870768,213,174,0,FALSE,FALSE,FALSE
"h18_0081",1.19122078456504,214,129.5,0,FALSE,FALSE,FALSE
"h18_0062",1.19125914548831,215,352,0,FALSE,FALSE,FALSE
"h12_0801",1.19126011126241,216,140.5,0.1,FALSE,FALSE,FALSE
"h18_0326",1.19126746963416,217,1000.5,0,FALSE,FALSE,FALSE
"h12_0583",1.19126748178905,218,50,0.05,FALSE,FALSE,FALSE
"h06_0141",1.1912717203831,219,131.5,0,FALSE,FALSE,FALSE
"h12_0916",1.19127730349903,220,133.5,0,FALSE,FALSE,FALSE
"h06_0853",1.19127954725154,221,51.5,0.05,FALSE,FALSE,FALSE
"h06_0030",1.1912795576782,222,804,0.05,FALSE,FALSE,FALSE
"h18_0181",1.19128581035343,223,268,0.05,FALSE,FALSE,FALSE
"h06_0515",1.19129298438344,224,59.5,0,FALSE,FALSE,FALSE
"h06_0786",1.19131732445421,225,773.5,0,FALSE,FALSE,FALSE
"h12_0403",1.19133846852589,226,239,0,FALSE,FALSE,FALSE
"h12_0149",1.19133989119165,227,444,0,FALSE,FALSE,FALSE
"h12_0926",1.19134669184418,228,1266,0,FALSE,FALSE,FALSE
"h06_0016",1.19135670754158,229,856,0,FALSE,FALSE,FALSE
"h12_0270",1.19136083115758,230,78.5,0.05,FALSE,FALSE,FALSE
"h18_0356",1.19137866649616,231,930.5,0,FALSE,FALSE,FALSE
"h12_0798",1.19138572331759,232,197.5,0,FALSE,FALSE,FALSE
"h12_0507",1.1913919377569,233,388,0,FALSE,FALSE,FALSE
"h18_0532",1.19140141472574,234,149,0,FALSE,FALSE,FALSE
"h06_0008",1.19142955236218,235,150,0,FALSE,FALSE,FALSE
"h06_0746",1.19143337686644,236,331,0,FALSE,FALSE,FALSE
"h12_0851",1.19144442710481,237,248,0,FALSE,FALSE,FALSE
"h18_0158",1.19146887928586,238,890,0,FALSE,FALSE,FALSE
"h18_0277",1.19150465671683,239,1116,0,FALSE,FALSE,FALSE
"h06_0692",1.19150987389895,240,414,0.05,FALSE,FALSE,FALSE
"h18_0733",1.1915100160164,241,263,0,FALSE,FALSE,FALSE
"h12_0420",1.19152926414664,242,366,0,FALSE,FALSE,FALSE
"h06_0380",1.19154094568379,243,1463.5,0,FALSE,FALSE,FALSE
"h06_0815",1.19155498206321,244,207,0.05,FALSE,FALSE,FALSE
"h12_0313",1.1915741749015,245,498.5,0,FALSE,FALSE,FALSE
"h06_0022",1.19158382118425,246,345,0,FALSE,FALSE,FALSE
"h12_0922",1.19158961621297,247,754.5,0,FALSE,FALSE,FALSE
"h06_0476",1.19159195909437,248,181,0,FALSE,FALSE,FALSE
"h12_0451",1.191604460951,249,256.5,0,FALSE,FALSE,FALSE
"h06_0104",1.19161885325735,250,160,0,FALSE,FALSE,FALSE
"h12_0816",1.19161983400664,251,715,0,FALSE,FALSE,FALSE
"h18_0366",1.19162487561581,252,1198.5,0,FALSE,FALSE,FALSE
"h12_0202",1.19162724274758,253,1568.5,0.05,FALSE,FALSE,FALSE
"h12_0781",1.19163103348196,254,162,0,FALSE,FALSE,FALSE
"h06_0373",1.1916536209723,255,1474.5,0,FALSE,FALSE,FALSE
"h12_0446",1.19165993871889,256,135,0.1,FALSE,FALSE,FALSE
"h18_0557",1.19166482531551,257,655.5,0,FALSE,FALSE,FALSE
"h06_0901",1.19166579159149,258,207,0,FALSE,FALSE,FALSE
"h12_0696",1.19169873393262,259,544.5,0,FALSE,FALSE,FALSE
"h12_0361",1.19170245995216,260,1120.5,0,FALSE,FALSE,FALSE
"h12_0176",1.19170708405314,261,241,0,FALSE,FALSE,FALSE
"h12_0658",1.19170935093095,262,632.5,0,FALSE,FALSE,FALSE
"h06_0604",1.19171747196503,263,1347.5,0,FALSE,FALSE,FALSE
"h06_0620",1.19172335780302,264,557,0,FALSE,FALSE,FALSE
"h18_0509",1.19172680730995,265,175,0,FALSE,FALSE,FALSE
"h12_0842",1.19174594071604,266,486.5,0,FALSE,FALSE,FALSE
"h18_0645",1.19177568644464,267,1085.5,0,FALSE,FALSE,FALSE
"h06_0329",1.1917882914749,268,1202.5,0,FALSE,FALSE,FALSE
"h18_0602",1.19179322375547,269,176.5,0,FALSE,FALSE,FALSE
"h18_0053",1.19179563036422,270,183.5,0,FALSE,FALSE,FALSE
"h12_0160",1.19180162944738,271,381,0,FALSE,FALSE,FALSE
"h12_0169",1.19180852254854,272,738,0,FALSE,FALSE,FALSE
"h06_0813",1.19183655137737,273,199,0,FALSE,FALSE,FALSE
"h12_0579",1.19183762586282,274,378.5,0,FALSE,FALSE,FALSE
"h18_0908",1.19184011338545,275,195.5,0,FALSE,FALSE,FALSE
"h06_0190",1.1918758573262,276,661,0,FALSE,FALSE,FALSE
"h12_0348",1.19188647245426,277,1619.5,0,FALSE,FALSE,FALSE
"h06_0320",1.19189072195165,278,202,0,FALSE,FALSE,FALSE
"h06_0062",1.19190555013728,279,140.5,0,FALSE,FALSE,FALSE
"h12_0910",1.19190695867431,280,368,0,FALSE,FALSE,FALSE
"h12_0935",1.19194686601038,281,236,0,FALSE,FALSE,FALSE
"h06_0584",1.19196353755044,282,97,0,FALSE,FALSE,FALSE
"h18_0107",1.19196452586802,283,221,0,FALSE,FALSE,FALSE
"h18_0848",1.19197267251043,284,190.5,0,FALSE,FALSE,FALSE
"h06_0744",1.19199290773359,285,103,0,FALSE,FALSE,FALSE
"h12_0514",1.19200156689627,286,629.5,0,FALSE,FALSE,FALSE
"h06_0291",1.19203146535374,287,1172,0,FALSE,FALSE,FALSE
"h12_0289",1.19203190447167,288,111,0,FALSE,FALSE,FALSE
"h06_0227",1.19208192951655,289,1699,0,FALSE,FALSE,FALSE
"h18_0899",1.19208562387289,290,179.5,0,FALSE,FALSE,FALSE
"h18_0193",1.19209530450421,291,461,0,FALSE,FALSE,FALSE
"h12_0143",1.1921043257223,292,95,0,FALSE,FALSE,FALSE
"h06_0362",1.19211391798086,293,1134.5,0,FALSE,FALSE,FALSE
"h06_0101",1.19212598691772,294,698,0,FALSE,FALSE,FALSE
"h12_0888",1.19212748175363,295,153,0,FALSE,FALSE,FALSE
"h18_0253",1.1921316494364,296,787.5,0,FALSE,FALSE,FALSE
"h06_0426",1.19214292758429,297,682,0,FALSE,FALSE,FALSE
"h06_0736",1.19220665105031,298,537.5,0,FALSE,FALSE,FALSE
"h12_0586",1.19221351882016,299,447,0,FALSE,FALSE,FALSE
"h06_0488",1.1922263915163,300,375.5,0,FALSE,FALSE,FALSE
"h06_0499",1.19223800316919,301,978.5,0.05,FALSE,FALSE,FALSE
"h18_0579",1.19227496750043,302,205,0,FALSE,FALSE,FALSE
"h06_0003",1.19230400981109,303,1364,0,FALSE,FALSE,FALSE
"h18_0728",1.19230604566939,304,1057.5,0,FALSE,FALSE,FALSE
"h12_0339",1.19232728099829,305,126,0,FALSE,FALSE,FALSE
"h06_0491",1.19233877107058,306,55,0.05,FALSE,FALSE,FALSE
"h18_0357",1.19233888197148,307,123.5,0,FALSE,FALSE,FALSE
"h12_0008",1.19234631821299,308,211,0,FALSE,FALSE,FALSE
"h06_0635",1.19234943744237,309,197.5,0,FALSE,FALSE,FALSE
"h18_0939",1.19235714227912,310,216.5,0,FALSE,FALSE,FALSE
"h06_0224",1.19237333426831,311,664,0,FALSE,FALSE,FALSE
"h12_0438",1.19237421006609,312,404.5,0,FALSE,FALSE,FALSE
"h06_0425",1.19240825665671,313,553,0,FALSE,FALSE,FALSE
"h06_0874",1.19241603257511,314,325.5,0,FALSE,FALSE,FALSE
"h18_0742",1.19253201461053,315,607.5,0.05,FALSE,FALSE,FALSE
"h18_0550",1.19254319485219,316,171,0.05,FALSE,FALSE,FALSE
"h06_0844",1.19255983141066,317,148,0,FALSE,FALSE,FALSE
"h12_0550",1.19256051566545,318,471,0,FALSE,FALSE,FALSE
"h06_0659",1.19256277562613,319,223.5,0,FALSE,FALSE,FALSE
"h06_0688",1.19256935223502,320,2394,0.05,FALSE,FALSE,FALSE
"h06_0404",1.19257926617857,321,802,0.05,FALSE,FALSE,FALSE
"h06_0990",1.19259185758559,322,1632,0,FALSE,FALSE,FALSE
"h06_0382",1.19261283275951,323,389.5,0,FALSE,FALSE,FALSE
"h18_0843",1.19262224916469,324,128,0,FALSE,FALSE,FALSE
"h06_0093",1.19262734997392,325,93.5,0,FALSE,FALSE,FALSE
"h18_0191",1.19263275344287,326,228.5,0,FALSE,FALSE,FALSE
"h12_0841",1.19263481140131,327,350,0.05,FALSE,FALSE,FALSE
"h06_0833",1.19264397735158,328,1732,0.05,FALSE,FALSE,FALSE
"h12_0063",1.19265215468505,329,246,0,FALSE,FALSE,FALSE
"h12_0484",1.19265486816502,330,446,0,FALSE,FALSE,FALSE
"h18_0073",1.1926601619308,331,733,0.05,FALSE,FALSE,FALSE
"h18_0207",1.19266092913144,332,568,0,FALSE,FALSE,FALSE
"h06_0356",1.19267369088421,333,313,0,FALSE,FALSE,FALSE
"h06_0926",1.19267743530937,334,1355,0,FALSE,FALSE,FALSE
"h06_0772",1.19268157822402,335,232,0.05,FALSE,FALSE,FALSE
"h18_0370",1.19270002306245,336,341,0,FALSE,FALSE,FALSE
"h06_0136",1.19271344770233,337,16,0,FALSE,FALSE,FALSE
"h12_0912",1.19271630074794,338,1053,0,FALSE,FALSE,FALSE
"h12_0893",1.19271917918543,339,688,0,FALSE,FALSE,FALSE
"h06_0731",1.19272852488973,340,869,0,FALSE,FALSE,FALSE
"h18_0748",1.19274347022743,341,2127.5,0,FALSE,FALSE,FALSE
"h06_0359",1.19275816275277,342,315,0,FALSE,FALSE,FALSE
"h18_0787",1.19277445367991,343,268,0.05,FALSE,FALSE,FALSE
"h12_0116",1.19278480218029,344,237,0.05,FALSE,FALSE,FALSE
"h12_0836",1.19279646893864,345,234.5,0,FALSE,FALSE,FALSE
"h06_0938",1.1927965635275,346,98,0.05,FALSE,FALSE,FALSE
"h18_0549",1.1928158116109,347,418,0,FALSE,FALSE,FALSE
"h18_0963",1.19281869777502,348,240,0,FALSE,FALSE,FALSE
"h06_0602",1.19281919499346,349,746,0,FALSE,FALSE,FALSE
"h06_0801",1.19283958689786,350,421,0.05,FALSE,FALSE,FALSE
"h18_0329",1.19286742837398,351,383,0,FALSE,FALSE,FALSE
"h06_0495",1.19288036526977,352,242.5,0,FALSE,FALSE,FALSE
"h18_0863",1.19288534494211,353,244.5,0.05,FALSE,FALSE,FALSE
"h06_0945",1.19288580100089,354,486.5,0,FALSE,FALSE,FALSE
"h18_0383",1.19289208596356,355,248,0,FALSE,FALSE,FALSE
"h18_0063",1.19289212073151,356,1236.5,0,FALSE,FALSE,FALSE
"h18_0102",1.19291645505596,357,616,0.05,FALSE,FALSE,FALSE
"h06_0510",1.19291650403062,358,1363,0,FALSE,FALSE,FALSE
"h18_0744",1.19294784528575,359,434,0,FALSE,FALSE,FALSE
"h06_0730",1.19295219991801,360,256.5,0,FALSE,FALSE,FALSE
"h06_0589",1.19297484386647,361,456,0.1,FALSE,FALSE,FALSE
"h18_0235",1.19298430822776,362,402.5,0,FALSE,FALSE,FALSE
"h12_0687",1.19298968251506,363,275,0,FALSE,FALSE,FALSE
"h06_0579",1.19300095882664,364,226.5,0.05,FALSE,FALSE,FALSE
"h06_0838",1.19301903860131,365,138.5,0,FALSE,FALSE,FALSE
"h12_0379",1.19302651302615,366,862.5,0,FALSE,FALSE,FALSE
"h18_0491",1.1930538039864,367,320.5,0,FALSE,FALSE,FALSE
"h18_0288",1.19306211040421,368,357,0,FALSE,FALSE,FALSE
"h18_1005",1.19306431306674,369,242.5,0,FALSE,FALSE,FALSE
"h18_0955",1.1931009726442,370,272.5,0.05,FALSE,FALSE,FALSE
"h18_0132",1.19310971394559,371,480,0,FALSE,FALSE,FALSE
"h18_0759",1.19312434868585,372,337,0,FALSE,FALSE,FALSE
