"covariate","score","rank_base","rank_agg_med","freq_top20","below_fam05","below_mrg05","below_mrg01"
"h06_0858",1.19337985550231,129,167.5,0,FALSE,FALSE,FALSE
"h06_0278",1.19339898851804,130,120,0,FALSE,FALSE,FALSE
"h06_0228",1.19343886742279,131,200,0,FALSE,FALSE,FALSE
"h06_0042",1.19344712393187,132,298.5,0,FALSE,FALSE,FALSE
"h06_0246",1.1935432565283,133,140,0,FALSE,FALSE,FALSE
"h06_0966",1.19355604353505,134,30,0.1,FALSE,FALSE,FALSE
"h06_0277",1.1935578530356,135,215,0.05,FALSE,FALSE,FALSE
"h06_0840",1.19359498330841,136,88,0.05,FALSE,FALSE,FALSE
"h06_0931",1.19363447678867,137,115,0,FALSE,FALSE,FALSE
"h06_0333",1.19363974046602,138,150,0.05,FALSE,FALSE,FALSE
"h06_0013",1.19366607565116,139,206.5,0,FALSE,FALSE,FALSE
"h06_0355",1.19371429480735,140,335,0.05,FALSE,FALSE,FALSE
"h06_0832",1.19377083404379,141,47,0,FALSE,FALSE,FALSE
"h06_0522",1.19380704983893,142,257.5,0.1,FALSE,FALSE,FALSE
"h06_0433",1.19382792998435,143,393,0,FALSE,FALSE,FALSE
"h06_0334",1.19384685896545,144,289,0.05,FALSE,FALSE,FALSE
"h06_0685",1.19384734653627,145,165.5,0,FALSE,FALSE,FALSE
"h06_0965",1.19384955220872,146,98,0,FALSE,FALSE,FALSE
"h06_0192",1.19389241747972,147,100,0.05,FALSE,FALSE,FALSE
"h06_0812",1.19391554145766,148,120,0,FALSE,FALSE,FALSE
"h06_0511",1.19394327171812,149,255.5,0,FALSE,FALSE,FALSE
"h06_0204",1.19395312485866,150,147,0,FALSE,FALSE,FALSE
"h06_0069",1.1940118558939,151,46,0,FALSE,FALSE,FALSE
"h06_0598",1.19403325375447,152,110.5,0.05,FALSE,FALSE,FALSE
"h06_0062",1.19405110048237,153,141,0,FALSE,FALSE,FALSE
"h06_0868",1.19407558745803,154,390.5,0.05,FALSE,FALSE,FALSE
"h06_0856",1.19408426142056,155,120,0.1,FALSE,FALSE,FALSE
"h06_0523",1.19411396696938,156,138.5,0,FALSE,FALSE,FALSE
"h06_0859",1.19411899177133,157,411.5,0.05,FALSE,FALSE,FALSE
"h06_0635",1.19412041641685,158,124.5,0.05,FALSE,FALSE,FALSE
"h06_0332",1.19420623151505,159,144.5,0,FALSE,FALSE,FALSE
"h06_0997",1.19424517808,160,77,0,FALSE,FALSE,FALSE
"h06_0512",1.19429817490097,161,127.5,0,FALSE,FALSE,FALSE
"h06_0553",1.19436388641861,162,243.5,0,FALSE,FALSE,FALSE
"h06_0328",1.19438439323356,163,454.5,0,FALSE,FALSE,FALSE
"h06_0435",1.19438957669704,164,603.5,0,FALSE,FALSE,FALSE
"h06_0012",1.19443301499773,165,130.5,0,FALSE,FALSE,FALSE
"h06_0814",1.19445110176801,166,502,0.05,FALSE,FALSE,FALSE
"h06_0508",1.19449752695439,167,313,0,FALSE,FALSE,FALSE
"h06_0108",1.1944992207691,168,373.5,0.05,FALSE,FALSE,FALSE
"h06_0291",1.19451661372324,169,855.5,0.05,FALSE,FALSE,FALSE
"h06_0028",1.1945620824201,170,86,0,FALSE,FALSE,FALSE
"h06_0688",1.19457368111757,171,162,0.05,FALSE,FALSE,FALSE
"h06_0131",1.19457723984194,172,182.5,0,FALSE,FALSE,FALSE
"h06_0364",1.19463047875604,173,200,0.1,FALSE,FALSE,FALSE
"h06_0817",1.19463177425985,174,252,0,FALSE,FALSE,FALSE
"h06_0643",1.19464181060685,175,651,0.05,FALSE,FALSE,FALSE
"h06_0987",1.19464310658973,176,144.5,0.05,FALSE,FALSE,FALSE
"h06_0807",1.19468023515947,177,247,0.05,FALSE,FALSE,FALSE
"h06_0302",1.1946834586434,178,173,0,FALSE,FALSE,FALSE
"h06_0930",1.19468361898959,179,148.5,0,FALSE,FALSE,FALSE
"h06_0385",1.19469059825973,180,289,0,FALSE,FALSE,FALSE
"h06_0005",1.1947134412747,181,239,0.05,FALSE,FALSE,FALSE
"h06_0217",1.19471345835122,182,13,0.05,FALSE,FALSE,FALSE
"h06_0692",1.19473052208431,183,152,0,FALSE,FALSE,FALSE
"h06_0210",1.194759134439,184,260.5,0.1,FALSE,FALSE,FALSE
"h06_0543",1.1947617669994,185,420,0.05,FALSE,FALSE,FALSE
"h06_0215",1.19476613434087,186,260.5,0.1,FALSE,FALSE,FALSE
"h06_0420",1.19477005532016,187,62.5,0,FALSE,FALSE,FALSE
"h06_0203",1.19477836626246,188,779,0,FALSE,FALSE,FALSE
"h06_0599",1.1947979366828,189,69,0,FALSE,FALSE,FALSE
"h06_0518",1.19482207036775,190,132.5,0,FALSE,FALSE,FALSE
"h06_0089",1.19483680475113,191,441,0,FALSE,FALSE,FALSE
"h06_0961",1.19484570258862,192,182.5,0,FALSE,FALSE,FALSE
"h06_0594",1.19486817357073,193,161,0.05,FALSE,FALSE,FALSE
"h06_0625",1.19491554963827,194,238,0.05,FALSE,FALSE,FALSE
"h06_0443",1.19491955307566,195,296.5,0.05,FALSE,FALSE,FALSE
"h06_0618",1.19493153333796,196,106.5,0.05,FALSE,FALSE,FALSE
"h06_0219",1.1949365677375,197,195.5,0,FALSE,FALSE,FALSE
"h06_0869",1.19493805989719,198,67.5,0.05,FALSE,FALSE,FALSE
"h06_0779",1.19499604778794,199,15,0.1,FALSE,FALSE,FALSE
"h06_0827",1.19500585289632,200,169.5,0,FALSE,FALSE,FALSE
"h06_0537",1.1950774083612,201,74.5,0.05,FALSE,FALSE,FALSE
"h06_1020",1.19511366515028,202,25.5,0,FALSE,FALSE,FALSE
"h06_0890",1.19513725792279,203,174.5,0.1,FALSE,FALSE,FALSE
"h06_0209",1.19516301203814,204,176,0.05,FALSE,FALSE,FALSE
"h06_0824",1.19517370488739,205,202,0,FALSE,FALSE,FALSE
"h06_0842",1.19518682367288,206,186,0,FALSE,FALSE,FALSE
"h06_0849",1.19519079035499,207,178.5,0.05,FALSE,FALSE,FALSE
"h06_0704",1.19519398111479,208,180,0.05,FALSE,FALSE,FALSE
"h06_0953",1.19520917889057,209,181,0.05,FALSE,FALSE,FALSE
"h06_0066",1.19523359154663,210,65,0.05,FALSE,FALSE,FALSE
"h06_1011",1.19523395362312,211,186,0.05,FALSE,FALSE,FALSE
"h06_0837",1.19525114234435,212,115,0.1,FALSE,FALSE,FALSE
"h06_0335",1.19530225354769,213,174.5,0.1,FALSE,FALSE,FALSE
"h06_0050",1.19539013784844,214,295,0.05,FALSE,FALSE,FALSE
"h06_0901",1.19542408534299,215,110.5,0,FALSE,FALSE,FALSE
"h06_0950",1.19542488550144,216,65,0,FALSE,FALSE,FALSE
"h06_0686",1.19545073917998,217,513.5,0,FALSE,FALSE,FALSE
"h06_0743",1.19546899006344,218,345,0,FALSE,FALSE,FALSE
"h06_1006",1.19557223373197,219,364,0,FALSE,FALSE,FALSE
"h06_0145",1.19557878794145,220,193.5,0,FALSE,FALSE,FALSE
"h06_0986",1.19560650985731,221,253,0.05,FALSE,FALSE,FALSE
"h06_0178",1.19560874317731,222,22,0,FALSE,FALSE,FALSE
"h06_0338",1.19561114797474,223,37.5,0.05,FALSE,FALSE,FALSE
"h06_0732",1.19564197667669,224,171.5,0,FALSE,FALSE,FALSE
"h06_0290",1.1957088753869,225,142.5,0,FALSE,FALSE,FALSE
"h06_0105",1.19572033562428,226,371.5,0,FALSE,FALSE,FALSE
"h06_0265",1.19574244270018,227,280,0.05,FALSE,FALSE,FALSE
"h06_0767",1.19575372248266,228,204,0,FALSE,FALSE,FALSE
"h06_0389",1.19576345842408,229,752.5,0,FALSE,FALSE,FALSE
"h06_0873",1.19576477814054,230,206.5,0,FALSE,FALSE,FALSE
"h06_0346",1.19578805707969,231,264.5,0.05,FALSE,FALSE,FALSE
"h06_0785",1.19579274883282,232,445,0,FALSE,FALSE,FALSE
"h06_0064",1.19580278862022,233,317,0,FALSE,FALSE,FALSE
"h06_0839",1.19580500554109,234,8,0,FALSE,FALSE,FALSE
"h06_0695",1.1958173363808,235,213,0.05,FALSE,FALSE,FALSE
"h06_0684",1.19591485682012,236,322.5,0,FALSE,FALSE,FALSE
"h06_0032",1.19598988430081,237,733,0,FALSE,FALSE,FALSE
"h06_0292",1.19600539811755,238,306,0.05,FALSE,FALSE,FALSE
"h06_0483",1.19602998948145,239,397,0.05,FALSE,FALSE,FALSE
"h06_0492",1.19604583759101,240,886.5,0.05,FALSE,FALSE,FALSE
"h06_0740",1.19607054795307,241,495.5,0,FALSE,FALSE,FALSE
"h06_0287",1.19607285882265,242,346,0,FALSE,FALSE,FALSE
"h06_0294",1.19612083189487,243,96,0,FALSE,FALSE,FALSE
"h06_0140",1.19619403952121,244,110.5,0,FALSE,FALSE,FALSE
"h06_0647",1.19619898849908,245,286.5,0.05,FALSE,FALSE,FALSE
"h06_0223",1.19621996309188,246,424.5,0,FALSE,FALSE,FALSE
"h06_0220",1.19625967147415,247,405.5,0,FALSE,FALSE,FALSE
"h06_0097",1.19629898520652,248,208,0,FALSE,FALSE,FALSE
"h06_0624",1.19630278551978,249,439,0.05,FALSE,FALSE,FALSE
"h06_0368",1.19633350897081,250,213,0,FALSE,FALSE,FALSE
"h06_0437",1.19635017144301,251,226.5,0,FALSE,FALSE,FALSE
"h06_0652",1.19636558652077,252,228.5,0.1,FALSE,FALSE,FALSE
"h06_0640",1.19636971909607,253,230.5,0.1,FALSE,FALSE,FALSE
"h06_0079",1.19637867159192,254,283,0,FALSE,FALSE,FALSE
"h06_0673",1.19637996664839,255,415,0,FALSE,FALSE,FALSE
"h06_0701",1.19638673919981,256,236.5,0.05,FALSE,FALSE,FALSE
"h06_0007",1.19639189318685,257,562,0.05,FALSE,FALSE,FALSE
"h06_0320",1.19639279264896,258,414,0.1,FALSE,FALSE,FALSE
"h06_0897",1.19639530144651,259,475,0.05,FALSE,FALSE,FALSE
"h06_0495",1.19641384752634,260,343.5,0,FALSE,FALSE,FALSE
"h06_0401",1.19645028182762,261,458,0,FALSE,FALSE,FALSE
"h06_0212",1.19647455842367,262,195.5,0.05,FALSE,FALSE,FALSE
"h06_0254",1.19648823190079,263,241.5,0,FALSE,FALSE,FALSE
"h06_0730",1.19651758017978,264,508.5,0.05,FALSE,FALSE,FALSE
"h06_0681",1.19653327431328,265,465.5,0,FALSE,FALSE,FALSE
"h06_0010",1.19654585726779,266,148.5,0,FALSE,FALSE,FALSE
"h06_0378",1.19654614864456,267,341,0,FALSE,FALSE,FALSE
"h06_0190",1.19655209524364,268,464,0.05,FALSE,FALSE,FALSE
"h06_0792",1.19655641348811,269,224,0,FALSE,FALSE,FALSE
"h06_0241",1.19655726441988,270,356,0,FALSE,FALSE,FALSE
"h06_0207",1.19659834683219,271,142.5,0,FALSE,FALSE,FALSE
"h06_0892",1.19662778826246,272,566.5,0,FALSE,FALSE,FALSE
"h06_0982",1.19664722353121,273,53.5,0,FALSE,FALSE,FALSE
"h06_1019",1.1966612491893,274,348.5,0.05,FALSE,FALSE,FALSE
"h06_0330",1.1966656863992,275,422,0,FALSE,FALSE,FALSE
"h06_0238",1.19668642656926,276,104,0.05,FALSE,FALSE,FALSE
"h06_0026",1.19672585896769,277,260.5,0.1,FALSE,FALSE,FALSE
"h06_0909",1.19673235057176,278,264.5,0,FALSE,FALSE,FALSE
"h06_0989",1.19677818186437,279,90,0.05,FALSE,FALSE,FALSE
"h06_0072",1.19682308753743,280,163.5,0,FALSE,FALSE,FALSE
"h06_0527",1.19684641993643,281,267,0.05,FALSE,FALSE,FALSE
"h06_0075",1.19685617404792,282,757.5,0,FALSE,FALSE,FALSE
"h06_0488",1.19687634787598,283,463,0,FALSE,FALSE,FALSE
"h06_0540",1.19694223718045,284,368,0.05,FALSE,FALSE,FALSE
"h06_0193",1.19696063467351,285,273,0.05,FALSE,FALSE,FALSE
"h06_0578",1.1969698864013,286,270.5,0,FALSE,FALSE,FALSE
"h06_0964",1.19702287304425,287,272,0,FALSE,FALSE,FALSE
"h06_0342",1.19702942395252,288,308.5,0.05,FALSE,FALSE,FALSE
"h06_0428",1.1970297886894,289,221.5,0,FALSE,FALSE,FALSE
"h06_0815",1.19704430742139,290,245.5,0,FALSE,FALSE,FALSE
"h06_0912",1.19709153854995,291,291,0,FALSE,FALSE,FALSE
"h06_0071",1.19710900339674,292,436,0,FALSE,FALSE,FALSE
"h06_0601",1.19711246481597,293,70.5,0,FALSE,FALSE,FALSE
"h06_0383",1.19711289468628,294,525.5,0,FALSE,FALSE,FALSE
"h06_0944",1.19711837565593,295,493,0,FALSE,FALSE,FALSE
"h06_0742",1.19712846508862,296,280,0,FALSE,FALSE,FALSE
"h06_0336",1.19719325807247,297,204,0,FALSE,FALSE,FALSE
"h06_0419",1.19724930485612,298,282,0,FALSE,FALSE,FALSE
"h06_0723",1.19726668914457,299,609,0.05,FALSE,FALSE,FALSE
"h06_0399",1.19727407723085,300,285,0.05,FALSE,FALSE,FALSE
"h06_0904",1.19730332270187,301,331,0.05,FALSE,FALSE,FALSE
"h06_0015",1.1973050097114,302,27.5,0,FALSE,FALSE,FALSE
"h06_0895",1.19731297830349,303,403,0,FALSE,FALSE,FALSE
"h06_0838",1.19733297606991,304,269,0,FALSE,FALSE,FALSE
"h06_0230",1.1973409646995,305,292,0.05,FALSE,FALSE,FALSE
"h06_0099",1.19738571252167,306,293,0,FALSE,FALSE,FALSE
"h06_0696",1.19747159236805,307,294,0,FALSE,FALSE,FALSE
"h06_0823",1.19749025019782,308,417.5,0,FALSE,FALSE,FALSE
"h06_0006",1.19754218972828,309,981,0,FALSE,FALSE,FALSE
"h06_0255",1.19755541009907,310,210,0,FALSE,FALSE,FALSE
"h06_0414",1.19756296785759,311,670,0,FALSE,FALSE,FALSE
"h06_0409",1.19756930222974,312,250.5,0,FALSE,FALSE,FALSE
"h06_0421",1.19757994846681,313,352,0,FALSE,FALSE,FALSE
"h06_0074",1.19762249435722,314,204,0,FALSE,FALSE,FALSE
"h06_0957",1.19764703311224,315,356,0,FALSE,FALSE,FALSE
"h06_0818",1.19765314848746,316,171.5,0,FALSE,FALSE,FALSE
"h06_0519",1.19765384811407,317,369.5,0.05,FALSE,FALSE,FALSE
"h06_0431",1.197675400648,318,772.5,0,FALSE,FALSE,FALSE
"h06_0000",1.19767998487433,319,516,0,FALSE,FALSE,FALSE
"h06_0750",1.19769365061076,320,728,0.05,FALSE,FALSE,FALSE
"h06_0821",1.19770313331822,321,306,0.05,FALSE,FALSE,FALSE
"h06_0544",1.19772873729068,322,336.5,0.05,FALSE,FALSE,FALSE
"h06_0444",1.19773511801262,323,115,0.05,FALSE,FALSE,FALSE
"h06_0182",1.19773611931132,324,302,0,FALSE,FALSE,FALSE
"h06_0253",1.19773819150737,325,701,0.05,FALSE,FALSE,FALSE
"h06_0445",1.19775886112655,326,481.5,0,FALSE,FALSE,FALSE
"h06_0871",1.1977607541065,327,408,0,FALSE,FALSE,FALSE
"h06_0843",1.19777815073153,328,598,0,FALSE,FALSE,FALSE
"h06_0726",1.19778686501216,329,380,0.05,FALSE,FALSE,FALSE
"h06_0690",1.19785092063307,330,312,0.05,FALSE,FALSE,FALSE
"h06_0462",1.19789164214052,331,84,0,FALSE,FALSE,FALSE
"h06_0429",1.19790469072449,332,32.5,0.05,FALSE,FALSE,FALSE
"h06_0422",1.19791200456455,333,458,0,FALSE,FALSE,FALSE
"h06_0772",1.19791858157673,334,541.5,0.05,FALSE,FALSE,FALSE
"h06_0979",1.19792479160156,335,348.5,0,FALSE,FALSE,FALSE
"h06_0936",1.19793861638817,336,250.5,0,FALSE,FALSE,FALSE
"h06_0405",1.19794259607998,337,675.5,0.1,FALSE,FALSE,FALSE
"h06_0885",1.19796720422545,338,221.5,0,FALSE,FALSE,FALSE
"h06_0980",1.19796819196496,339,546.5,0,FALSE,FALSE,FALSE
"h06_0886",1.19797814700904,340,390.5,0,FALSE,FALSE,FALSE
"h06_0285",1.19806126316448,341,563,0.05,FALSE,FALSE,FALSE
"h06_0344",1.19806504049502,342,324.5,0.1,FALSE,FALSE,FALSE
"h06_0476",1.19807053164212,343,136.5,0,FALSE,FALSE,FALSE
"h06_0703",1.19807681225874,344,375,0,FALSE,FALSE,FALSE
"h06_0104",1.19808677226173,345,390.5,0,FALSE,FALSE,FALSE
"h06_0645",1.19814817111422,346,134.5,0,FALSE,FALSE,FALSE
"h06_0550",1.19819215993244,347,318,0.05,FALSE,FALSE,FALSE
"h06_0749",1.19822968259704,348,920,0,FALSE,FALSE,FALSE
"h06_0789",1.19826309950401,349,555.5,0,FALSE,FALSE,FALSE
"h06_0392",1.19829097155008,350,332,0,FALSE,FALSE,FALSE
"h06_0234",1.19831538263977,351,653.5,0,FALSE,FALSE,FALSE
"h06_0799",1.19831682694897,352,245.5,0.05,FALSE,FALSE,FALSE
"h06_0593",1.19832483808625,353,228.5,0.05,FALSE,FALSE,FALSE
"h06_0955",1.19833142835036,354,521,0,FALSE,FALSE,FALSE
"h06_0538",1.19835138752567,355,39,0.05,FALSE,FALSE,FALSE
"h06_0884",1.19837118764419,356,824.5,0,FALSE,FALSE,FALSE
"h06_0358",1.19839236409521,357,661.5,0,FALSE,FALSE,FALSE
"h06_0311",1.19840395016227,358,462,0,FALSE,FALSE,FALSE
"h06_0770",1.19841593257579,359,424.5,0,FALSE,FALSE,FALSE
"h06_0416",1.19844130239638,360,343.5,0,FALSE,FALSE,FALSE
"h06_0461",1.19844707577126,361,186,0.05,FALSE,FALSE,FALSE
"h06_0229",1.19846004245912,362,685,0.05,FALSE,FALSE,FALSE
"h06_0963",1.19850113152449,363,683,0,FALSE,FALSE,FALSE
"h06_0494",1.19852054797496,364,377.5,0.05,FALSE,FALSE,FALSE
"h06_0655",1.19855714359322,365,417.5,0,FALSE,FALSE,FALSE
"h06_0303",1.19861358709183,366,749.5,0,FALSE,FALSE,FALSE
"h06_0112",1.19863619892623,367,298.5,0.05,FALSE,FALSE,FALSE
"h06_0129",1.19864849295942,368,637.5,0,FALSE,FALSE,FALSE
"h06_0736",1.19865092654333,369,364,0.05,FALSE,FALSE,FALSE
