"covariate","score","rank_base","rank_agg_med","freq_top20","below_fam05","below_mrg05","below_mrg01"
"h03_0175",1.19359353000096,112,201,0,FALSE,FALSE,FALSE
"h03_0356",1.19359782638981,113,316,0,FALSE,FALSE,FALSE
"h03_0827",1.19364776073811,114,125,0,FALSE,FALSE,FALSE
"h03_0891",1.19366689517803,115,69.5,0,FALSE,FALSE,FALSE
"h03_0172",1.19367496170788,116,106,0,FALSE,FALSE,FALSE
"h03_0849",1.19368657783426,117,149,0,FALSE,FALSE,FALSE
"h03_0775",1.19370171450515,118,95.5,0.05,FALSE,FALSE,FALSE
"h03_0223",1.1937648828419,119,487.5,0.05,FALSE,FALSE,FALSE
"h03_0505",1.19376641599254,120,91.5,0,FALSE,FALSE,FALSE
"h03_0272",1.19379855165899,121,299,0,FALSE,FALSE,FALSE
"h03_0816",1.19381696173751,122,82,0,FALSE,FALSE,FALSE
"h03_0370",1.193851771235,123,89,0,FALSE,FALSE,FALSE
"h03_0060",1.19385389808373,124,495.5,0.05,FALSE,FALSE,FALSE
"h03_0778",1.19385456852262,125,125,0.05,FALSE,FALSE,FALSE
"h03_0758",1.19392241242858,126,216.5,0,FALSE,FALSE,FALSE
"h03_0936",1.19396969630801,127,270.5,0.05,FALSE,FALSE,FALSE
"h03_0033",1.19398820813015,128,372,0.1,FALSE,FALSE,FALSE
"h03_0318",1.19399673799695,129,332,0.1,FALSE,FALSE,FALSE
"h03_0898",1.19407912533135,130,59.5,0,FALSE,FALSE,FALSE
"h03_0633",1.19415602701208,131,187.5,0.05,FALSE,FALSE,FALSE
"h03_0442",1.19415899113475,132,110,0,FALSE,FALSE,FALSE
"h03_0683",1.19416764087177,133,216.5,0,FALSE,FALSE,FALSE
"h03_0286",1.19417560001385,134,333.5,0.05,FALSE,FALSE,FALSE
"h03_0912",1.1941770437383,135,291.5,0.05,FALSE,FALSE,FALSE
"h03_0791",1.19419201942819,136,567.5,0.05,FALSE,FALSE,FALSE
"h03_0550",1.19419528942802,137,285.5,0,FALSE,FALSE,FALSE
"h03_0207",1.19420738534223,138,148,0.05,FALSE,FALSE,FALSE
"h03_1014",1.19423603257356,139,213.5,0.1,FALSE,FALSE,FALSE
"h03_0379",1.19423646924442,140,150,0.05,FALSE,FALSE,FALSE
"h03_0492",1.19429833546736,141,230,0,FALSE,FALSE,FALSE
"h03_0466",1.19430786167985,142,101.5,0,FALSE,FALSE,FALSE
"h03_0671",1.19431371827795,143,71.5,0.1,FALSE,FALSE,FALSE
"h03_0629",1.19432294460017,144,410,0,FALSE,FALSE,FALSE
"h03_1017",1.19432548749834,145,779.5,0,FALSE,FALSE,FALSE
"h03_0943",1.19433118662269,146,204.5,0.05,FALSE,FALSE,FALSE
"h03_1019",1.19437188149369,147,458.5,0.05,FALSE,FALSE,FALSE
"h03_0553",1.19439364326473,148,134,0,FALSE,FALSE,FALSE
"h03_0294",1.19444857521378,149,387,0,FALSE,FALSE,FALSE
"h03_0976",1.19445561246105,150,105,0.05,FALSE,FALSE,FALSE
"h03_0419",1.19449148213205,151,215,0,FALSE,FALSE,FALSE
"h03_0105",1.19454997358316,152,325,0,FALSE,FALSE,FALSE
"h03_0538",1.19455958477139,153,125,0,FALSE,FALSE,FALSE
"h03_0612",1.19456856090485,154,218,0.1,FALSE,FALSE,FALSE
"h03_0177",1.19457253685597,155,436,0.05,FALSE,FALSE,FALSE
"h03_0997",1.19462276671084,156,44,0.05,FALSE,FALSE,FALSE
"h03_0792",1.19467284831653,157,101.5,0,FALSE,FALSE,FALSE
"h03_0336",1.19468560566486,158,113.5,0,FALSE,FALSE,FALSE
"h03_0598",1.19471960400021,159,219.5,0,FALSE,FALSE,FALSE
"h03_0013",1.19476708369763,160,177.5,0,FALSE,FALSE,FALSE
"h03_0877",1.19477071545511,161,116,0,FALSE,FALSE,FALSE
"h03_0769",1.19479727978726,162,12.5,0.1,FALSE,FALSE,FALSE
"h03_0271",1.19480840605105,163,412.5,0,FALSE,FALSE,FALSE
"h03_0267",1.19481628069157,164,281,0,FALSE,FALSE,FALSE
"h03_0312",1.19486091092086,165,125,0,FALSE,FALSE,FALSE
"h03_0184",1.19486708618033,166,184.5,0,FALSE,FALSE,FALSE
"h03_0001",1.19487465892819,167,81,0,FALSE,FALSE,FALSE
"h03_0593",1.19488384489078,168,219.5,0,FALSE,FALSE,FALSE
"h03_0448",1.19491779853498,169,198.5,0,FALSE,FALSE,FALSE
"h03_0582",1.19493751120796,170,129.5,0,FALSE,FALSE,FALSE
"h03_0865",1.19496672688089,171,131.5,0.1,FALSE,FALSE,FALSE
"h03_0151",1.19498936950097,172,235.5,0.05,FALSE,FALSE,FALSE
"h03_0211",1.19504395514368,173,165,0,FALSE,FALSE,FALSE
"h03_0622",1.19504785705367,174,384,0,FALSE,FALSE,FALSE
"h03_0171",1.19505908434765,175,136,0.05,FALSE,FALSE,FALSE
"h03_0117",1.19506319989579,176,293,0.1,FALSE,FALSE,FALSE
"h03_0078",1.19507709461737,177,789,0,FALSE,FALSE,FALSE
"h03_0086",1.19508295678647,178,633,0.05,FALSE,FALSE,FALSE
"h03_0152",1.19512244991803,179,335.5,0.05,FALSE,FALSE,FALSE
"h03_0993",1.19512584157989,180,157,0,FALSE,FALSE,FALSE
"h03_0000",1.19513830249114,181,20,0,FALSE,FALSE,FALSE
"h03_0364",1.19513869224894,182,145.5,0,FALSE,FALSE,FALSE
"h03_0362",1.19514806572113,183,322,0.05,FALSE,FALSE,FALSE
"h03_1023",1.19514885469689,184,552.5,0,FALSE,FALSE,FALSE
"h03_0983",1.19515775486761,185,583.5,0,FALSE,FALSE,FALSE
"h03_0737",1.19516421029496,186,337,0,FALSE,FALSE,FALSE
"h03_0451",1.19519763929827,187,119.5,0,FALSE,FALSE,FALSE
"h03_0206",1.1952160206637,188,187.5,0.05,FALSE,FALSE,FALSE
"h03_0321",1.19522415274962,189,227,0.05,FALSE,FALSE,FALSE
"h03_0019",1.19527945587502,190,490.5,0,FALSE,FALSE,FALSE
"h03_0329",1.19531185443973,191,213.5,0,FALSE,FALSE,FALSE
"h03_0351",1.19531245631315,192,372,0,FALSE,FALSE,FALSE
"h03_0641",1.19531583606956,193,326.5,0.1,FALSE,FALSE,FALSE
"h03_0064",1.19532052514588,194,184.5,0,FALSE,FALSE,FALSE
"h03_0095",1.19533606013021,195,202.5,0.05,FALSE,FALSE,FALSE
"h03_0715",1.19533751814969,196,125,0,FALSE,FALSE,FALSE
"h03_0659",1.19537075853064,197,71.5,0.1,FALSE,FALSE,FALSE
"h03_0371",1.19537984568225,198,241.5,0.05,FALSE,FALSE,FALSE
"h03_0360",1.19540320779815,199,454.5,0.05,FALSE,FALSE,FALSE
"h03_0578",1.19540670129499,200,302.5,0.05,FALSE,FALSE,FALSE
"h03_0149",1.19544538696068,201,155,0.05,FALSE,FALSE,FALSE
"h03_0046",1.19547166913409,202,162,0.05,FALSE,FALSE,FALSE
"h03_0160",1.1955295407253,203,119.5,0.1,FALSE,FALSE,FALSE
"h03_0202",1.19558562061391,204,401.5,0,FALSE,FALSE,FALSE
"h03_0266",1.1955864925424,205,799,0,FALSE,FALSE,FALSE
"h03_0487",1.19563760303269,206,463,0.05,FALSE,FALSE,FALSE
"h03_0210",1.19564151986803,207,69.5,0.05,FALSE,FALSE,FALSE
"h03_0376",1.19565943855771,208,231.5,0,FALSE,FALSE,FALSE
"h03_1022",1.19568352424452,209,440,0,FALSE,FALSE,FALSE
"h03_0227",1.1956926362102,210,344,0,FALSE,FALSE,FALSE
"h03_0253",1.1957123374285,211,378.5,0,FALSE,FALSE,FALSE
"h03_0354",1.1957162066233,212,115,0.05,FALSE,FALSE,FALSE
"h03_0098",1.19572583895597,213,378.5,0,FALSE,FALSE,FALSE
"h03_0331",1.19573493889655,214,175,0,FALSE,FALSE,FALSE
"h03_0701",1.19573525216922,215,289,0,FALSE,FALSE,FALSE
"h03_0231",1.19574658862006,216,28,0,FALSE,FALSE,FALSE
"h03_0771",1.1957508887084,217,340.5,0.05,FALSE,FALSE,FALSE
"h03_0654",1.19575982311587,218,401.5,0.1,FALSE,FALSE,FALSE
"h03_0679",1.19578924918218,219,353,0.05,FALSE,FALSE,FALSE
"h03_0541",1.19580865030355,220,311,0,FALSE,FALSE,FALSE
"h03_0675",1.19581166210674,221,515,0,FALSE,FALSE,FALSE
"h03_0805",1.1958714653793,222,207,0,FALSE,FALSE,FALSE
"h03_0732",1.19588542686184,223,151,0,FALSE,FALSE,FALSE
"h03_0690",1.19591686010967,224,186,0,FALSE,FALSE,FALSE
"h03_0900",1.19601940129906,225,117.5,0,FALSE,FALSE,FALSE
"h03_0122",1.1960248928282,226,555,0,FALSE,FALSE,FALSE
"h03_0714",1.19604048366058,227,189,0.05,FALSE,FALSE,FALSE
"h03_0194",1.19606877461026,228,190.5,0.1,FALSE,FALSE,FALSE
"h03_0709",1.19611238583779,229,605.5,0.05,FALSE,FALSE,FALSE
"h03_0614",1.19617266595897,230,63.5,0,FALSE,FALSE,FALSE
"h03_0566",1.19617697898049,231,306,0.05,FALSE,FALSE,FALSE
"h03_0822",1.19620122762046,232,241.5,0,FALSE,FALSE,FALSE
"h03_0237",1.19621883682895,233,86.5,0.05,FALSE,FALSE,FALSE
"h03_0528",1.19622492508668,234,121.5,0,FALSE,FALSE,FALSE
"h03_0159",1.19623064882491,235,198.5,0,FALSE,FALSE,FALSE
"h03_0940",1.19623231237211,236,200,0,FALSE,FALSE,FALSE
"h03_0617",1.19623262916117,237,410,0.1,FALSE,FALSE,FALSE
"h03_0795",1.19625623897896,238,405.5,0,FALSE,FALSE,FALSE
"h03_0596",1.19625764830406,239,136,0,FALSE,FALSE,FALSE
"h03_0757",1.19627026945079,240,255,0.1,FALSE,FALSE,FALSE
"h03_0340",1.19628786844257,241,133,0,FALSE,FALSE,FALSE
"h03_0767",1.19631541773548,242,485,0.05,FALSE,FALSE,FALSE
"h03_1004",1.19632801690661,243,174,0,FALSE,FALSE,FALSE
"h03_0029",1.19637519003495,244,468,0,FALSE,FALSE,FALSE
"h03_0420",1.19637892659981,245,407.5,0.1,FALSE,FALSE,FALSE
"h03_0221",1.19638335076487,246,170,0.05,FALSE,FALSE,FALSE
"h03_0905",1.19639911132901,247,490.5,0.05,FALSE,FALSE,FALSE
"h03_0897",1.19641851173094,248,448.5,0.05,FALSE,FALSE,FALSE
"h03_0901",1.19641923915931,249,257,0,FALSE,FALSE,FALSE
"h03_0551",1.19642401525265,250,141,0,FALSE,FALSE,FALSE
"h03_0220",1.19647894555521,251,208.5,0,FALSE,FALSE,FALSE
"h03_0984",1.1965229383346,252,518.5,0.05,FALSE,FALSE,FALSE
"h03_0894",1.19656461831202,253,405.5,0,FALSE,FALSE,FALSE
"h03_0054",1.19659977445208,254,235.5,0,FALSE,FALSE,FALSE
"h03_0235",1.19660244869634,255,84.5,0,FALSE,FALSE,FALSE
"h03_0296",1.196620584059,256,225.5,0.05,FALSE,FALSE,FALSE
"h03_0730",1.19662673038831,257,346.5,0,FALSE,FALSE,FALSE
"h03_0181",1.19664554027351,258,395.5,0,FALSE,FALSE,FALSE
"h03_0975",1.19668783505181,259,721,0,FALSE,FALSE,FALSE
"h03_0920",1.19670772473059,260,153.5,0.05,FALSE,FALSE,FALSE
"h03_0523",1.19680170424858,261,395.5,0,FALSE,FALSE,FALSE
"h03_0042",1.19680650755158,262,338.5,0.05,FALSE,FALSE,FALSE
"h03_0313",1.19682329794125,263,228.5,0.05,FALSE,FALSE,FALSE
"h03_0645",1.19682771896705,264,253.5,0.05,FALSE,FALSE,FALSE
"h03_0728",1.1968382295539,265,579.5,0,FALSE,FALSE,FALSE
"h03_0190",1.19685319051612,266,369.5,0,FALSE,FALSE,FALSE
"h03_0186",1.19685803720983,267,58,0,FALSE,FALSE,FALSE
"h03_0479",1.19686652814772,268,238,0.05,FALSE,FALSE,FALSE
"h03_0075",1.19687679557486,269,239,0,FALSE,FALSE,FALSE
"h03_0798",1.19688057331517,270,95.5,0.05,FALSE,FALSE,FALSE
"h03_0010",1.19689041578992,271,241.5,0,FALSE,FALSE,FALSE
"h03_0247",1.19689176620112,272,444.5,0,FALSE,FALSE,FALSE
"h03_0413",1.19689865380633,273,362,0.1,FALSE,FALSE,FALSE
"h03_0921",1.19692300220004,274,14,0.05,FALSE,FALSE,FALSE
"h03_0509",1.19694244116882,275,528.5,0,FALSE,FALSE,FALSE
"h03_0027",1.19698624896368,276,2.5,0,FALSE,FALSE,FALSE
"h03_0230",1.19698932473906,277,374.5,0,FALSE,FALSE,FALSE
"h03_0109",1.19699321147678,278,343,0,FALSE,FALSE,FALSE
"h03_0754",1.1970364596785,279,65,0,FALSE,FALSE,FALSE
"h03_0992",1.19706322377062,280,485,0,FALSE,FALSE,FALSE
"h03_0303",1.19709699989489,281,376,0.05,FALSE,FALSE,FALSE
"h03_0188",1.1971280264313,282,641.5,0,FALSE,FALSE,FALSE
"h03_0953",1.19712959947183,283,257,0,FALSE,FALSE,FALSE
"h03_0999",1.19713939629927,284,159.5,0,FALSE,FALSE,FALSE
"h03_0324",1.19716676956721,285,427,0.05,FALSE,FALSE,FALSE
"h03_0950",1.19718833909002,286,391.5,0,FALSE,FALSE,FALSE
"h03_0183",1.19719811277101,287,131.5,0,FALSE,FALSE,FALSE
"h03_0881",1.19720735740316,288,263.5,0.1,FALSE,FALSE,FALSE
"h03_0603",1.19723952903527,289,616.5,0,FALSE,FALSE,FALSE
"h03_0460",1.19724174197867,290,630,0.15,FALSE,FALSE,FALSE
"h03_0240",1.1972898861103,291,384,0.05,FALSE,FALSE,FALSE
"h03_0982",1.19732040152074,292,99,0,FALSE,FALSE,FALSE
"h03_0615",1.19732106532329,293,356,0,FALSE,FALSE,FALSE
"h03_0049",1.19732845339035,294,509.5,0,FALSE,FALSE,FALSE
"h03_0052",1.19733208476441,295,17,0.05,FALSE,FALSE,FALSE
"h03_0601",1.19733783905515,296,252,0,FALSE,FALSE,FALSE
"h03_0425",1.1973887246224,297,278,0.05,FALSE,FALSE,FALSE
"h03_0804",1.19739041396379,298,272.5,0,FALSE,FALSE,FALSE
"h03_0637",1.19739061878844,299,24,0,FALSE,FALSE,FALSE
"h03_0062",1.19739700182015,300,304,0.05,FALSE,FALSE,FALSE
"h03_0239",1.19740441603847,301,274.5,0,FALSE,FALSE,FALSE
"h03_0467",1.19741769134955,302,315,0,FALSE,FALSE,FALSE
"h03_0913",1.1974355083234,303,159.5,0.05,FALSE,FALSE,FALSE
"h03_0387",1.19744146874341,304,276.5,0,FALSE,FALSE,FALSE
"h03_0687",1.19746137304362,305,274.5,0,FALSE,FALSE,FALSE
"h03_0486",1.19747312663137,306,825,0,FALSE,FALSE,FALSE
"h03_0036",1.19747901226698,307,279,0.05,FALSE,FALSE,FALSE
"h03_0876",1.19748266690399,308,308,0,FALSE,FALSE,FALSE
"h03_0689",1.19750886563787,309,281,0.05,FALSE,FALSE,FALSE
"h03_0133",1.19752681345151,310,231.5,0,FALSE,FALSE,FALSE
"h03_0232",1.19754602527435,311,147,0.05,FALSE,FALSE,FALSE
"h03_0718",1.19756181842307,312,195,0,FALSE,FALSE,FALSE
"h03_0945",1.19757107427164,313,701.5,0.05,FALSE,FALSE,FALSE
"h03_0568",1.19763479559969,314,228.5,0,FALSE,FALSE,FALSE
"h03_0119",1.19765552873116,315,42,0,FALSE,FALSE,FALSE
"h03_0382",1.19767722522435,316,478.5,0,FALSE,FALSE,FALSE
"h03_0065",1.1977146653662,317,520.5,0.05,FALSE,FALSE,FALSE
"h03_0222",1.19772882316031,318,437,0.05,FALSE,FALSE,FALSE
"h03_0214",1.19773396555056,319,305,0,FALSE,FALSE,FALSE
"h03_0138",1.19780094772802,320,464.5,0,FALSE,FALSE,FALSE
"h03_1001",1.1978278031449,321,433.5,0.05,FALSE,FALSE,FALSE
"h03_1018",1.19786735231784,322,104,0.05,FALSE,FALSE,FALSE
"h03_0246",1.19787945823275,323,357,0,FALSE,FALSE,FALSE
"h03_0686",1.19787958832873,324,504.5,0.05,FALSE,FALSE,FALSE
"h03_0558",1.19788082542063,325,847,0.1,FALSE,FALSE,FALSE
"h03_0627",1.19791613181926,326,221.5,0,FALSE,FALSE,FALSE
"h03_0650",1.19791831187403,327,774.5,0,FALSE,FALSE,FALSE
"h03_0473",1.19793078016768,328,527,0,FALSE,FALSE,FALSE
"h03_0608",1.19799051526347,329,260.5,0.15,FALSE,FALSE,FALSE
"h03_0037",1.19800510186267,330,192.5,0,FALSE,FALSE,FALSE
"h03_0605",1.19801706855705,331,108,0.05,FALSE,FALSE,FALSE
"h03_0380",1.19806801646455,332,320.5,0.1,FALSE,FALSE,FALSE
"h03_0121",1.19807275207567,333,345,0,FALSE,FALSE,FALSE
"h03_0074",1.19809870124914,334,308,0,FALSE,FALSE,FALSE
"h03_0977",1.19811216793814,335,208.5,0,FALSE,FALSE,FALSE
"h03_0212",1.19813474359549,336,291.5,0,FALSE,FALSE,FALSE
"h03_0414",1.19820456139176,337,329,0.05,FALSE,FALSE,FALSE
"h03_0842",1.19820517269213,338,366,0.05,FALSE,FALSE,FALSE
"h03_0504",1.19822126548955,339,911,0,FALSE,FALSE,FALSE
"h03_0688",1.19822631693444,340,233,0,FALSE,FALSE,FALSE
"h03_0575",1.19823630380318,341,435,0,FALSE,FALSE,FALSE
"h03_0368",1.19823785132842,342,197,0.05,FALSE,FALSE,FALSE
"h03_0106",1.19828482438817,343,312,0.05,FALSE,FALSE,FALSE
"h03_0012",1.19829018566023,344,360.5,0.05,FALSE,FALSE,FALSE
"h03_0281",1.19829088514279,345,153.5,0.05,FALSE,FALSE,FALSE
"h03_0142",1.19829594634692,346,84.5,0,FALSE,FALSE,FALSE
"h03_0979",1.19830131484045,347,414,0,FALSE,FALSE,FALSE
"h03_0093",1.19830153230384,348,384,0,FALSE,FALSE,FALSE
"h03_0088",1.19833006882176,349,446,0,FALSE,FALSE,FALSE
"h03_0292",1.19833283911233,350,763.5,0.05,FALSE,FALSE,FALSE
"h03_0964",1.19835311159661,351,507,0,FALSE,FALSE,FALSE
"h03_0238",1.19835347321891,352,410,0,FALSE,FALSE,FALSE
"h03_0695",1.19835432438201,353,46.5,0.1,FALSE,FALSE,FALSE
"h03_0199",1.19835810301245,354,532.5,0,FALSE,FALSE,FALSE
"h03_0814",1.19841093465225,355,538,0,FALSE,FALSE,FALSE
"h03_0205",1.19841185189851,356,257,0,FALSE,FALSE,FALSE
"h03_0750",1.19841768718475,357,348.5,0,FALSE,FALSE,FALSE
"h03_0692",1.19842113631811,358,180,0,FALSE,FALSE,FALSE
"h03_1011",1.19842427440521,359,272.5,0,FALSE,FALSE,FALSE
"h03_0173",1.19845041691902,360,121.5,0,FALSE,FALSE,FALSE
"h03_0337",1.19845161369238,361,333.5,0,FALSE,FALSE,FALSE
"h03_0534",1.19846438734879,362,268,0,FALSE,FALSE,FALSE
"h03_0392",1.19847915247358,363,388,0.05,FALSE,FALSE,FALSE
"h03_0189",1.19848874536178,364,649,0,FALSE,FALSE,FALSE
"h03_0909",1.19848905156847,365,331,0.05,FALSE,FALSE,FALSE
"h03_0116",1.19849898229418,366,393.5,0,FALSE,FALSE,FALSE
"h03_0532",1.19850707784392,367,460.5,0,FALSE,FALSE,FALSE
"h03_0745",1.19851433468702,368,338.5,0,FALSE,FALSE,FALSE
"h03_0079",1.19852931237817,369,340.5,0,FALSE,FALSE,FALSE
