"covariate","score","rank_base","rank_agg_med","rank_agg_min","freq_top20","below_thr05","below_thr01","below_mrg05","below_mrg01","p_marginal","rank_q90","rank_q95","rank_q99"
"emb_247",1.22166646277193,56,93,114.5,0.05,FALSE,FALSE,FALSE,FALSE,0.159541095890411,220,266,196
"emb_078",1.22565096802795,100,94,117.5,0.1,FALSE,FALSE,FALSE,FALSE,0.284037671232877,161,109,62
"emb_064",1.22290913431023,70,95.5,151,0.15,FALSE,FALSE,FALSE,FALSE,0.193681506849315,174,119,92
"emb_243",1.22590913499249,101,95.5,126,0.1,FALSE,FALSE,FALSE,FALSE,0.293568493150685,226,180,86
"ttr",1.22120170994455,54,98,131,0.05,FALSE,FALSE,FALSE,FALSE,0.148075342465753,29,28,103
"emb_012",1.22943023469135,136,98,94.5,0.1,FALSE,FALSE,FALSE,FALSE,0.435284246575342,46,147,74
"emb_164",1.22729625737759,112,98,105.5,0.05,FALSE,FALSE,FALSE,FALSE,0.347294520547945,212,242,147
"emb_077",1.22614722421427,104,100,129,0.15,FALSE,FALSE,FALSE,FALSE,0.302530821917808,148,246,179
"emb_015",1.22703473040199,109,102.5,75,0.05,FALSE,FALSE,FALSE,FALSE,0.336729452054795,142,92,227
"emb_056",1.22400702921791,80,102.5,80.5,0,FALSE,FALSE,FALSE,FALSE,0.227643835616438,151,70,252
"emb_175",1.2263811983871,105,102.5,110.5,0.2,FALSE,FALSE,FALSE,FALSE,0.311030821917808,146,233,260
"emb_230",1.2297919067695,138,102.5,64.5,0.15,FALSE,FALSE,FALSE,FALSE,0.451126712328767,285,93,53
"emb_072",1.23301236552491,176,105,48.5,0.2,FALSE,FALSE,FALSE,FALSE,0.589945205479452,79,153,72
"emb_022",1.22141028537155,55,106.5,133,0.15,FALSE,FALSE,FALSE,FALSE,0.153236301369863,60,127,209
"emb_052",1.21694429929587,28,106.5,67,0.05,FALSE,FALSE,FALSE,FALSE,0.0680445205479452,173,57,42
"scale_19",1.23327402114226,180,108,88.5,0.15,FALSE,FALSE,FALSE,FALSE,0.601020547945205,3,4,7
"emb_032",1.21960076185613,47,109,41.5,0.05,FALSE,FALSE,FALSE,FALSE,0.112246575342466,81,98,193
"emb_127",1.22677836154904,107,110,146,0,FALSE,FALSE,FALSE,FALSE,0.326414383561644,139,274,155
"emb_125",1.22255681875754,64,112.5,138.5,0.05,FALSE,FALSE,FALSE,FALSE,0.183400684931507,136,43,167
"emb_183",1.22491449450236,88,112.5,117.5,0,FALSE,FALSE,FALSE,FALSE,0.258044520547945,165,261,80
"emb_197",1.22089943609428,53,112.5,129,0.05,FALSE,FALSE,FALSE,FALSE,0.140849315068493,158,286,267
"scale_14",1.22316413380887,73,112.5,143.5,0.15,FALSE,FALSE,FALSE,FALSE,0.201438356164384,8,15,1
"emb_088",1.22853968867734,124,116,103.5,0.05,FALSE,FALSE,FALSE,FALSE,0.397558219178082,264,270,160
"emb_194",1.23339538798398,181,116,67,0.05,FALSE,FALSE,FALSE,FALSE,0.606407534246575,118,220,230
"emb_227",1.22910346849557,131,116,103.5,0.05,FALSE,FALSE,FALSE,FALSE,0.421349315068493,140,121,104
"emb_034",1.23618529345537,229,118.5,190.5,0.05,FALSE,FALSE,FALSE,FALSE,0.71908904109589,128,134,180
"emb_165",1.22313669148194,72,118.5,135,0.15,FALSE,FALSE,FALSE,FALSE,0.200541095890411,90,102,255
"emb_236",1.22869195314936,127,120,190.5,0.05,FALSE,FALSE,FALSE,FALSE,0.403941780821918,263,247,264
"emb_019",1.22938316061788,134,121,122.5,0,FALSE,FALSE,FALSE,FALSE,0.433143835616438,76,176,31
"emb_057",1.22613990274424,103,122.5,141,0.1,FALSE,FALSE,FALSE,FALSE,0.30225,197,182,100
"emb_252",1.2227596034688,68,122.5,155,0.1,FALSE,FALSE,FALSE,FALSE,0.189191780821918,87,71,133
"emb_043",1.22833214963745,121,125,133,0.15,FALSE,FALSE,FALSE,FALSE,0.389051369863014,84,104,194
"emb_073",1.23519481876546,218,125,72,0.1,FALSE,FALSE,FALSE,FALSE,0.680297945205479,215,240,70
"emb_118",1.22804789816012,118,125,167.5,0.05,FALSE,FALSE,FALSE,FALSE,0.377496575342466,111,62,153
"emb_098",1.22852478329756,122,127.5,167.5,0.1,FALSE,FALSE,FALSE,FALSE,0.396941780821918,163,235,90
"emb_186",1.21820848524976,31,127.5,56,0.05,FALSE,FALSE,FALSE,FALSE,0.0868219178082192,157,224,239
"emb_041",1.22852683752488,123,129,198.5,0,FALSE,FALSE,FALSE,FALSE,0.397027397260274,70,72,256
"emb_189",1.22267654284485,66,130,112,0.05,FALSE,FALSE,FALSE,FALSE,0.186815068493151,255,190,161
"mean_word_len",1.23448670521529,202,132,184,0,FALSE,FALSE,FALSE,FALSE,0.651397260273973,34,37,89
"emb_099",1.22923340620722,132,132,187.5,0,FALSE,FALSE,FALSE,FALSE,0.42683904109589,169,288,130
"emb_121",1.23044914040322,145,132,174,0,FALSE,FALSE,FALSE,FALSE,0.479732876712329,232,183,61
"emb_179",1.22822949227792,119,134,198.5,0.05,FALSE,FALSE,FALSE,FALSE,0.384893835616438,208,115,266
"scale_07",1.23726855513906,237,135,58,0.1,FALSE,FALSE,FALSE,FALSE,0.757938356164384,10,3,3
"emb_020",1.2299048339728,140,136,149,0.05,FALSE,FALSE,FALSE,FALSE,0.455852739726027,187,167,270
"emb_187",1.21721973268362,29,137.5,44,0.1,FALSE,FALSE,FALSE,FALSE,0.0717020547945205,248,208,281
"emb_190",1.22941317782248,135,137.5,152.5,0.05,FALSE,FALSE,FALSE,FALSE,0.434544520547945,92,84,218
"emb_206",1.22417620962989,81,139,174,0,FALSE,FALSE,FALSE,FALSE,0.233167808219178,288,264,251
"emb_109",1.22441801407015,86,140,182.5,0,FALSE,FALSE,FALSE,FALSE,0.241058219178082,177,218,145
"emb_024",1.23446036311941,200,141.5,177.5,0,FALSE,FALSE,FALSE,FALSE,0.650345890410959,242,179,169
"emb_141",1.23380551260978,189,141.5,167.5,0.15,FALSE,FALSE,FALSE,FALSE,0.623140410958904,154,67,277
"emb_040",1.23517697699637,217,143,122.5,0.15,FALSE,FALSE,FALSE,FALSE,0.679609589041096,66,96,261
"emb_137",1.23463046978403,206,145,162.5,0.1,FALSE,FALSE,FALSE,FALSE,0.657099315068493,254,221,201
"emb_216",1.22994668546519,141,145,179.5,0,FALSE,FALSE,FALSE,FALSE,0.457619863013699,235,117,284
"emb_223",1.23243601792084,165,145,85.5,0,FALSE,FALSE,FALSE,FALSE,0.565595890410959,149,99,102
"emb_081",1.23071418913975,147,147.5,126,0,FALSE,FALSE,FALSE,FALSE,0.491116438356164,91,149,172
"emb_138",1.2300958184158,142,147.5,141,0.05,FALSE,FALSE,FALSE,FALSE,0.464150684931507,183,157,122
"emb_058",1.22717403161649,110,149,136.5,0.15,FALSE,FALSE,FALSE,FALSE,0.342325342465753,67,95,119
"emb_174",1.22239216149336,61,150,120,0.05,FALSE,FALSE,FALSE,FALSE,0.178969178082192,261,284,291
"emb_160",1.22519830342952,95,151,108.5,0.05,FALSE,FALSE,FALSE,FALSE,0.268106164383562,224,139,111
"emb_080",1.23551381863261,222,152,198.5,0.1,FALSE,FALSE,FALSE,FALSE,0.692767123287671,278,278,272
"emb_013",1.23377324617945,188,153.5,117.5,0.15,FALSE,FALSE,FALSE,FALSE,0.621777397260274,25,30,30
"emb_031",1.23548691442925,221,153.5,198.5,0,FALSE,FALSE,FALSE,FALSE,0.691616438356164,234,214,187
"emb_215",1.22682348897363,108,155,203,0.1,FALSE,FALSE,FALSE,FALSE,0.32822602739726,251,267,132
"emb_153",1.23235760685707,163,156.5,64.5,0.1,FALSE,FALSE,FALSE,FALSE,0.562229452054794,147,39,65
"scale_02",1.23155914199663,153,156.5,17.5,0.05,FALSE,FALSE,FALSE,FALSE,0.527784246575343,7,11,2
"emb_226",1.23039686424589,143,158.5,194.5,0.05,FALSE,FALSE,FALSE,FALSE,0.477325342465753,214,166,142
"emb_244",1.23461316115046,205,158.5,136.5,0.05,FALSE,FALSE,FALSE,FALSE,0.656383561643836,125,241,69
"emb_149",1.23975146886958,256,160,161,0.05,FALSE,FALSE,FALSE,FALSE,0.836280821917808,120,174,44
"emb_143",1.23166556176299,156,161,92,0.1,FALSE,FALSE,FALSE,FALSE,0.532708904109589,273,152,248
"emb_242",1.22860185168604,125,162,171.5,0,FALSE,FALSE,FALSE,FALSE,0.400154109589041,292,209,138
"emb_219",1.22797293119596,116,163,208.5,0.1,FALSE,FALSE,FALSE,FALSE,0.374482876712329,138,103,265
"emb_001",1.24172139851308,273,165,122.5,0,FALSE,FALSE,FALSE,FALSE,0.884866438356164,36,42,178
