"covariate","block","score","rank_sel","rank_agg","rank_q95","freq_top20","p_marginal","below_fam05","below_mrg05","below_mrg01"
"enc_0080","encoder",1.37804615755405,433,450,380,0,0.951634573304158,FALSE,FALSE,FALSE
"enc_0226","encoder",1.3782637066303,434,456,325,0,0.952776805251641,FALSE,FALSE,FALSE
"enc_0008","encoder",1.37847953813259,435,420,371,0.05,0.953940919037199,FALSE,FALSE,FALSE
"enc_0380","encoder",1.37883103666591,436,415,269,0,0.955621444201313,FALSE,FALSE,FALSE
"enc_0033","encoder",1.37904425762708,437,237,45,0.05,0.956619256017506,FALSE,FALSE,FALSE
"enc_0086","encoder",1.37919017234335,438,203,390,0.05,0.957304157549234,FALSE,FALSE,FALSE
"enc_0187","encoder",1.37928261935671,439,317,174,0,0.95770897155361,FALSE,FALSE,FALSE
"len_words","surface",1.37959062404988,440,451,210,0,0.959199124726477,FALSE,FALSE,FALSE
"enc_0255","encoder",1.37988948185843,441,253,66,0.05,0.9605295404814,FALSE,FALSE,FALSE
"enc_0210","encoder",1.37996456988993,442,431,206,0,0.960886214442013,FALSE,FALSE,FALSE
"enc_0030","encoder",1.38038484220398,443,389,73,0.05,0.962787746170678,FALSE,FALSE,FALSE
"enc_0273","encoder",1.38085306795869,444,356,245,0.1,0.964713347921225,FALSE,FALSE,FALSE
"enc_0264","encoder",1.38183211161144,445,216,427,0,0.968728665207877,FALSE,FALSE,FALSE
"enc_0344","encoder",1.38218678299685,446,430,27,0.05,0.969984682713348,FALSE,FALSE,FALSE
"enc_0231","encoder",1.38317750189948,447,343,228,0,0.973459518599562,FALSE,FALSE,FALSE
"enc_0272","encoder",1.38365533218717,448,407,147,0.05,0.974949671772429,FALSE,FALSE,FALSE
"enc_0032","encoder",1.38377510037875,449,351,318,0,0.975293216630197,FALSE,FALSE,FALSE
"enc_0250","encoder",1.38468491047783,450,114,389,0.05,0.977954048140044,FALSE,FALSE,FALSE
"enc_0091","encoder",1.38771197499564,451,404,184,0.05,0.985100656455142,FALSE,FALSE,FALSE
"tri_0024","trigram",1.392520066092,452,413,306,0,0.992172866520788,FALSE,FALSE,FALSE
"enc_0298","encoder",1.39422074502384,453,393,202,0.05,0.994,FALSE,FALSE,FALSE
"enc_0010","encoder",1.39512393833488,454,426,137,0.05,0.994706783369803,FALSE,FALSE,FALSE
"enc_0120","encoder",1.39524466387787,455,453,265,0.05,0.994805251641138,FALSE,FALSE,FALSE
"enc_0346","encoder",1.39528560376349,456,313,141,0.15,0.994849015317287,FALSE,FALSE,FALSE
"tri_0034","trigram",1.40291056542226,457,391,392,0,0.998387308533917,FALSE,FALSE,FALSE
